,body,cites_papers
676,"Great article by      on counterinsurgency and conservation in Virunga Nat'l Park, DRC",[10093251]
677,"Hi Devin, yes very common, esp in central sector of Virunga See here for more info about these joint operations",[10093251]
678,Virunga Guerrilla livelihoods and dynamics of conflict/violence,[10093251]
679,"newarticle by Astuti and McGregor on indigenous landclaims, greengrabs and forest carbon politics in Indonesia",[10116964]
680,"De-naturalizing ecological disaster colonialism, racism and the global Dust Bowl of the 1930s",[10119713]
681,"newarticle by Hannah Holleman on ecological disaster, colonialism, racism and the global DustBowl of the 1930s h",[10119713]
682,New on  The post-Islamist problematic ?'s of religion and difference in everyday life,[10133454]
683,"In a timely new paper, Banu Gkarksel and Anna Secor explore 'post-Islamism' in religion and everyday life in Turkey",[10133454]
684,"In a timely new paper, Banu Gkarksel and Anna Secor explore 'post-Islamism' in religion and everyday life in Turkey ",[10133454]
685,Very timely new publication on post-Islamism and Turkey in   by Gokariksel and Secor,[10133454]
686,"newarticle by Gewertz and Errington on intensive agriculture, prairie heritage and land repurposing in SouthDakota",[10177242]
687,"Amil Mohanan from   reviews Stephen Legg's ""Prostitution and the ends of empire""",[10180423]
688,"Amil Mohanan from   reviews Stephen Legg's ""Prostitution and the ends of empire""  ",[10180423]
689,"Sjstedt Landn, Ljuslinder and Lundgren   analyse the moral geographies of public sector job relocation",[10262538]
690,"Sjstedt Landn, Ljuslinder and Lundgren   analyse the moral geographies of public sector job relocation ",[10262538]
691,"Check out recent articles on Nordic social and cult geog,  like this on public sector relocations in Sweden NGM2017",[10262538]
692,"Check out recent articles on Nordic social and cult geog,  like this on public sector relocations in Sweden",[10262538]
693,"""Ideological images of geographies are bound up with the ongoing struggle for economic and social resources"" politicalgeography",[10262538]
694,newarticle by   and   on credibility and class in the evolution of publicbanks in Turkey,[10264346]
695,newarticle by   and   on credibility and class in the evolution of publicbanks in Turkey ,[10264346]
696,Print copy now available! Credibility and class in the evolution of public banks the case of Turkey,[10264346]
697,newarticle by Lonie S Newhouse on assembling landcontrol after displacement in rural SouthernSudan,[10267007]
698,Chinese concerned others judge performance in large audiences v small more than USA Face/Dignity cultures key,[10277726]
699,I Am Dumber When I Look Dumb in Front of Many vs Few Others A Cross-Cultural Difference in How Audience S,[10277726]
700,Study shows cultural difference in how audience size affects self-Judgments and how we think others perceive us,[10277726]
701,I Am Dumber When I Look Dumb in Front of Many vs Few Others,[10277726]
702,"""I Am Dumber When I Look Dumb in Front of Many vs Few Others"" in Journal of Cross-Cultural Psychology",[10277726]
703,"excited to share with y'all most recent article   and I wrote about lawns, sustainability, and privilege",[10334704]
704,Amy Lebowitz and Dan Trudeau   have researched 'lawn dissidents' who violate norms of N Am suburban yards,[10334704]
705,Amy Lebowitz and Dan Trudeau   have researched 'lawn dissidents' who violate norms of N Am suburban yards ,[10334704]
706,"Digging in lawn dissidents, performing sustainability, and landscapes of privilege",[10334704]
707,Temporal Relationships Between IndividualismCollectivism and the Economy in Soviet Russia Google Ngram analysis,[10344108]
708,Temporal Relationships Between IndividualismCollectivism and the Economy in Soviet Russia Google Ngram analysis htt,[10344108]
709,"20th Century Russian collectivist/individualist expression using Ngrams, and correlation with economic growth",[10344108]
710,"Experimenting with Affect across Drawing and Choreography In this article, I analyse line-re bodyandsociety",[10349305]
711,Corporeal Commodification and Womens Work Feminist Analysis of Private Umbilical Cord Blood  bodyandsociety,[10349315]
712,"Nick Schuermans explores the mobile encounters of white, middle class South Africans as they move through Cape Town",[10369958]
713,"Nick Schuermans explores the mobile encounters of white, middle class South Africans as they move through Cape Town ",[10369958]
714,"Really good piece - a special mention for the add visible in figure 2, which had me laughing aloud teasing cc",[10369958]
715,and K Jenkins discuss the relational politics of life history methods and development research in India,[10370119]
716,and K Jenkins discuss the relational politics of life history methods and development research in India ,[10370119]
717,Cross-Cultural Comparisons of Infant Fear A Multi-Method Study in Spain and the United States,[10373709]
718,SAGEpsychology Confucian Culture Still Matters The Benefits of Zhongyong Thinking Doctrine of the Mean for M,[10373951]
719,Confucian Culture Still Matters The Benefits of Zhongyong Thinking Doctrine of the Mean for Mental Health,[10373951]
720,"SAGEpsychology Do you over/underestimate your abilities? Authors Kim, Kwon, Lee, and Chiu discuss why here -",[10374028]
721,"Do you over/underestimate your abilities? Authors Kim, Kwon, Lee, and Chiu discuss why here -",[10374028]
722,AssistProf   in  's Race Ethnicity and Education on the school experience of 3 Black teachers,[10374766]
723,AssistProf   in  's Race Ethnicity and Education on the school experience of 3 Black teachers ht,[10374766]
724,Issue Information,[10708165]
725,"""Coping as a Mediator Between Losing Face and Depressive and Social Anxiety Symptoms Among Asian Americans""--",[10761363]
726,This study shows that parenting of lower educated immigrant parents increases children's ties to their host culture,[10775507]
727,Muslim Immigrant Parents Social Status Moderates the Link Between Religious Parenting and Childrens Identific,[10775507]
728,"light reading - - and why in the US legacy of $ votes/""La via consumerista"" and not ""La via campesina""?",[10781886]
729,Prof Garrett Graddy-Lovelace published an article on agrarian justice based on her work on the Farm Bill Practicum,[10781886]
730,"light reading - - and why in the US legacy of $ votes/""La via consumerista"" and not",[10781886]
731,"newarticle by Garrett Graddy-Lovelace on coloniality, US agricultural policy and agrarian injustice",[10781886]
732,FREEACCESS to Graddy-Lovelace's article on the coloniality of US agricultural policy and agrarian injustice,[10781886]
733,The coloniality of US agricultural policy articulating agrarian injustice,[10781886]
734,FREEACCESS to Graddy-Lovelace's article on the coloniality of US agricultural policy and agrarian injustice ,[10781886]
735,"fantastic review of 3 food systems books critically examining politics, policy, and nutrition transitions research",[10786523]
736,"fantastic review of 3 food systems books critically examining politics, policy, and nutrition transitions",[10786523]
737,Freedom lessons Black mothers asserting smartness of their children,[10911030]
738,"Soundscapes, emotional geographies and Mnires disease Now online",[10991810]
739,Sarah Bell explores the role of fluctuating soundscapes in the emotional geogs of people with Mnires disease,[10991810]
740,Wondered if the paper below may be of interest?   Shout if you have any trouble accessing it if so!,[10991810]
741,Exploring the experiences of general practice waiting rooms through elicited drawings by Eggleton Kearns and Neuwelt,[11720633]
742,Exploring the experiences of general practice waiting rooms through elicited drawings by Eggleton Kearns and Neuwelt ,[11720633]
743,My new paper on exploring the experiences of general practice waiting rooms through elicited drawings,[11720633]
744,Drinking in the dark Samantha Wilkinson   sheds light on young peoples alcohol consumption experiences,[11720690]
745,Drinking in the dark Samantha Wilkinson   sheds light on young peoples alcohol consumption experiences ,[11720690]
746,New paper by   fr   in Social and Cultural Geography on young peoples drinking experiences,[11720690]
747,Congratulations to our   for her new paper in Social and Cultural Geography on young people and alcohol,[11720690]
748,Pleased to see  's paper on young people's drinking experiences in suburban Manchester out,[11720690]
749,Greta paper from   in   on young peoples alcohol consumption experiences,[11720690]
750,Sebastian Schipper uses the Israeli tent protests of 2011 to explore social movements in an era of post-democracy,[11720752]
751,Sebastian Schipper uses the Israeli tent protests of 2011 to explore social movements in an era of post-democracy ,[11720752]
752,Geoaesthetics redux a review essay on two recent books about geographical aesthetics by,[11720803]
753,newarticle by Zhao and Rokpelnis on local perceptions of grassland degradation in China Available here,[11897855]
754,Shameless self promotion Article on Ningxia land degradation finally out in,[11897855]
755,"haha, no - i meant yours mine is about grass",[11897855]
756,newarticle by Masson et al on struggling for foodsovereignty in the World March of Women Available here,[11897914]
757,FREEACCESS to Masson et al's article on struggling for foodsovereignty in the WorldMarchofWomen Read it here,[11897914]
758,Notice that womensland is a key component here,[11897914]
759,Struggling for food sovereignty in the World March of Women,[11897914]
760,Interesting discussion on how foodsovereignty is being re-signified as a feminist issue by non-peasant transnational feminist network,[11897914]
761,Interesting discussion on how foodsovereignty is being re-signified as a feminist issue by non-peasant transnational femin,[11897914]
762,OpenAccess and the foodmovement We're all about this! IStandWithFarmers,[11897914]
763,FREEACCESS to Masson et al's article on struggling for foodsovereignty in the WorldMarchofWomen Read it here htt,[11897914]
764,newarticle commentary by Ye et al on left-behind elderly and Chinas industrial development Available here,[11913597]
765,Read the   Grassroots Voices trilogy -- all free to download! Part two 'Left-behind elderly',[11913597]
766,Left-behind elderly supporting Chinas industrial development Free access! globaldev,[11913597]
767,FREEACCESS to a new Grassroots Voices trilogy on China - Part 2 on left-behind elderly and industrial development,[11913597]
768,FREEACCESS to a new Grassroots Voices trilogy on China - Part 2 on left-behind elderly and industrial development h,[11913597]
769,"newarticle by John Bohstedt on foodriots, provisions, and the 2008 foodcrisis in Europe and China Read here",[11959312]
770,"newarticle by John Bohstedt on foodriots, provisions, and the 2008 foodcrisis in Europe and China Read here ht",[11959312]
771,newarticle by Kjersti Thorkildsen on justice-seeking strategies by the anti-dam movement in Brazil Read here,[11960182]
772,"Justice-seeking strategies of anti-dam movement Ribeira Valley, Brazil hydropower Kjersti Thorkildsen",[11960182]
773,FREEACCESS extended to  's article on justice-seeking strategies by the anti-dam movement in Brazil,[11960182]
774,FREEACCESS extended to  's article on justice-seeking strategies by the anti-dam movement in Brazil h,[11960182]
775,"Land yes, dam no! Justice-seeking strategies by the anti-dam movement in the Ribeira Valley, Brazil",[11960182]
776,The Journal of Peasant Studies!!! So excited about this article,[12021544]
777,"and   debate encounters, examining how strangeness fades within sustained place-making",[12028767]
778,In Search of Modifiable Risk and Protective Factors for Teen Dating Violence,[12031789]
779,investigates the ways in which walking practices intersect with social difference for Muslim women,[12082651]
780,investigates the ways in which walking practices intersect with social difference for Muslim women ,[12082651]
781,'s paper on walking interviews and inmobilities research with Muslim women is out now!,[12082651]
782,Another great paper in,[12082651]
783,Delighted this is out   Pluralising the walking interview researching immobilities with Muslim women,[12082651]
784,Delighted this is out   Pluralising the walking interview researching immobilities with Muslim women ,[12082651]
785,Extracurricular Activities in Multiethnic Middle Schools Ideal Context for Positive Intergroup Attitudes?,[12085136]
786,Letting Oneself Go Isn't Enough Cognitively Oriented Expressive Writing Reduces Preadolescent Peer Problems,[12089664]
787,New book review by   about cultural geography on the Norfolk Broads,[12161914]
788,"Architecture of Sensation Affect, Motility and the Oculomotor",[12165389]
789,Heidi Nast asks why declining fertility rates and financial crises are driving Japanese men 'into the arms of dolls',[12217476]
790,"Heidi Nast combines geopolitics, political economy, demography and psychoanalytic approaches in this fascinating study of Japanese sex dolls",[12217476]
791,"Into the arms of dolls Japans declining fertility rates, the 1990s bioethics",[12217476]
792,"Might be of interest,  ?",[12217476]
793,That whole journal is filled with stuff like this Eg or how about ?,"[12217476,12851719,12986165]"
794,New in   Heidi Nast explores the psychosocial and geopolitical drivers of demand for sex dolls in Japan,[12217476]
795,My newest article at Body and Society,[12224401]
796,"My new article in Body and Society ""Fetal-Maternal Intra-action Politics of new Placental Biologies""",[12224401]
797,New research from,[12224401]
798,A delightful read on the self and non-self in the fetal-maternal 'intra-action',[12224401]
799,Cultivating Conformists or Raising Rebels? Connecting Parental Control and Autonomy Support to Adolescent Delin,[12259917]
800,"New article by Brauer   on parentalcontrol, autonomy, and delinquency uses NLSY79 and NLSY79 ChildYA","[12259917,12259917]"
801,ICYMI Cultivating conformists or raising rebels? Brauer   uses NLSY79 C/YA to study parent influences,[12259917]
802,My paper in JORA in print this month! Cultivating Conformists or Raising Rebels? Connecting Parental Control,[12259917]
803,JB is on ,[12259917]
804,Cultivating Conformists or Raising Rebels? Connecting Parental Control and Autonomy Support to Adolescent Delinquency,[12259917]
805,Support From Parents and Teachers in Relation to Psychosomatic Health Compl Psychiatry,[12260814]
806,Support From Parents and Teachers in Relation to Psychosomatic Health Complaints Among Adolescents,[12260814]
807,Residential Mobility and Adolescent Achievement and Behavior Understanding Timing and Extent of Mobility,[12262227]
808,"Lisa Blackman,""The New Biologies Epigenetics, the Microbiome and Immunities"" in Body and Society",[12292733]
809,"Interesting issue ""The New Biologies Epigenetics, the Microbiome and Immunities"" thebody and society",[12292733]
810,The ethnographic novel as an activist mode of existence   on using creative research methodologies,[12390559]
811,Research with vulnerable participants' issue by   in   with my paper on activismandnarratives,[12390559]
812,Research with vulnerable participants' issue by   in   with my paper on activismandnarratives h,[12390559]
813,"""enacting milieu, by means of sharing and presenting, discussing and imagining, crafting and performing"" SoFiZine",[12390559]
814,newarticle by Jennifer A Devine on communityforest concessionaires and resisting greengrabs in Guatemala,[12440789]
815,New article / nuevo articulo Jennifer A Devine 2016 Community forest concessionaires Resisting green grabs,[12440789]
816,"Jennifer Devine, Community forest concessionaires Resisting green grabs and producing political subjects Guatemala",[12440789]
817,"Jennifer Devine, Community forest concessionaires Resisting green grabs and producing political subjects Guatemala ",[12440789]
818,Community forest concessionaires resisting green grabs and producing political subjects in Guatemala,[12440789]
819,Community forest concessionaires resisting green grabs and producing political subjects in Guatemala h,[12440789]
820,newarticle by Rankin et al on politicaltransition and state formation in Nepals agrarian districts,[12441086]
821,Roads of change political transition and state formation in Nepals agrarian districts cc,[12441086]
822,Motivations for risk taking at Australian beaches new paper by Todd Walton and Wendy Shaw    geography,[12527166]
823,Todd Walton and Wendy Shaw investigate the risk-taking proclivities and cultural protocols of Australian beach use,[12527166]
824,Motivations for risk taking at Australian beaches new paper by Todd Walton and Wendy Shaw    ,[12527166]
825,"newarticle by Peter Mollinga on secure rights, non-credibility, and dynamics of canal irrigation in India",[12560928]
826,newarticle by Almut Schilling-Vacaflor on limiting participation and taming dissent in neo-extractivist Bolivia,[12576816]
827,NaturalResources landgrabbing Bolivia governance participation,[12576816]
828,"Shifting Science, Technology, Engineering, and Math Stereotypes? Considering the Role of Peer and Teacher Gende",[12578741]
829,"Shifting Science, Technology, Engineering, and Math Stereotypes? Considering the Role of Peer and Teacher Gender",[12578741]
830,"Guess, who is first Differences in empathic concern and perspective taking across 63 countries,",[12629167]
831,wow America I'm impressed We rank among the highest nations in our sense of empathy allthefeels,[12629167]
832,The most empathetic country in the world Ecuador,[12629167]
833,The most empathetic countries in the world have just been ranked,[12629167]
834,"7! Take THAT Taiwan! Korea, you're going down",[12629167]
835,So country with 2nd-highest empathy score is also one of the worst repressive societies,[12629167]
836,"Higher empathy countries higher A, C, self-esteem, emotionality, well-being, prosocial behavior",[12629167]
837,Britain ranked one of the world's least empathetic countries according to study 47th out of 63 Agree or disagree?,[12629167]
838,Britain ranked one of the world's least empathetic countries according to study 47th out of 63 Agree or disagree? h,[12629167]
839,"W/ WVS data Differences in Empathic Concern and Perspective Taking acr 63 Countries, by Chopik/OBrien/",[12629167]
840,"Slovakia, Czechia, Finland, Estonia among 10 LEAST empathetic countries How come we have great software developers?",[12629167]
841,"If only In a 63-country study N=100,000 done in 2016, Venezuelans scored second to last for empathy",[12629167]
842,Hi   her's the link to Culture and Empathy not sure why I didn't include it right away,[12629167]
843,"Differences in Empathic Concern and Perspective Taking Across 63 Countries - Oct 14, 2016",[12629167]
844,SAGEpsychology Differences in Empathic Concern and Perspective Taking Across 63 Countries,[12629167]
845,Differences in Empathic Concern and Perspective Taking Across 63 Countries -,[12629167]
846,IACCP researchDifferences in Empathic Concern and Perspective Taking Across 63 Countries culturaldifferences,[12629167]
847,Differences in Empathic Concern and Perspective Taking Across 63 Countries,[12629167]
848,"Interesting serious great study on empathy and culture ! For leader , business , school, familly and couple ?",[12629167]
849,Victims or perpetrators? Explaining media framing of Roma across Europe Abstract Discrimination against Roma is a,[12636672]
850,"JPS review symposium on Tania Li's Lands End, with me, Henry Bernstein and Wendy Wolford globaldev",[12708518]
851,Review Symposium Land's End Review by Henry Bernstein,[12708518]
852,FREEACCESS to Henry Bernstein's paper is available here,[12708518]
853,"Matthew Hannah reviews ""Hitlers geographies the spatialities of the Third Reich"" by Giaccaria and Minca",[12851299]
854,Shaun Teo and Harvey Neo tell stories from a Singaporean street football court to reconsider enchanting encounters,[12851566]
855,and Matej Blazek feel their way through the role of emotions in a politics of care within academia,[12851719]
856,"Academia, emotions and a politics of care - ping",[12851719]
857,Anna de Jong from   troubles distinctions between activism and tourism in a journey to,[12851861]
858,Full access to my new paper w/   Solutions and Frictions in Civic Hacking v/ CivicTech CivicMedia,[12878857]
859,Full access to my new paper w/   Solutions and Frictions in Civic Hacking v/ CivicTech Civ,[12878857]
860,and   argue a focus on frictions is crucial for a critical understanding of smart city innovations,[12878857]
861,New paper in   w/   'Solutions and frictions in civic hacking',[12878857]
862,and   argue a focus on frictions is crucial for a critical understanding of smart city innovations ,[12878857]
863,How civic hacking is pursed and its challenges? New paper w/   on solutions and frictions in,[12878857]
864,"Mario Liong reviews ""Masculinities and Place"" edited by   and",[12946465]
865,newarticle by Mareike Winchell on bonded histories and the encumbrances of exchange in indigenizing Bolivia,[12950060]
866,"""Geography and art encountering place across disciplines"" New paper based on our Geog and Art Masterclass",[12957103]
867,"Jordi Nofre and colleagues offer a geo-ethnography of seduction in Club Carib, a Lisbon dancing bar",[12986165]
868,I always admire people who can do data collection and get a paper out of something they wanted to do anyway highered,[12986165]
869,Are there gov grants avail?,[12986165]
870,what have i been telling ya'll?! hmmm? IToldYouSo ~_^,[12986165]
871,On this week's edition of why I'm in the wrong field,[12986165]
872,"Emma Walcott-Wilson reviews ""The African Burial Ground in New York City"" by Andrea Frohne",[12986233]
873,Ebba Hogstrom explores spatialisations of mental health care in Swedish post-asylum landscapes,[12986378]
874,"Dimitrios Stergiou et al study the emergence of 2nd home conversions, as a response to economic crisis, in Greece",[12986557]
875,"Dimitrios Stergiou et al study the emergence of 2nd home conversions, as a response to economic crisis, in Greece ",[12986557]
876,Paul Kroskrity on recent trends in ling anth of Native North America,[13058955]
877,See this from my brainy and compassionate daughter,[13070848]
878,Paper by   on 'Dramatising austerity' - what austerity becomes as it surfaces in women's lives and the challenges of representation,[13070848]
879,Dramatising austerity holding a story together and why it falls apart,[13070848]
880,So good to see this out - such an inventive way to explore the gendering of austerity,[13070848]
881,Think this paper 'Dramatising Austerity holding a Story Together and why it falls apart is now free to access,[13070848]
882,Excellent Ruth and thanks for the mention I'll be sure to cite this in my next pieceIve got something in prep on blurring fact/fiction,[13070848]
883,Excellent Ruth and thanks for the mention I'll be sure to cite this in my next pieceIve got something in prep on blu,[13070848]
884,Think this paper 'Dramatising Austerity holding a Story Together and why it falls apart is now free to access ,[13070848]
885,"Paving Pathways Through the Pain A Grounded Theory of Resilience Among Lesbian, Gay, Bisexual, Trans, and Queer",[13090221]
886,"Paving Pathways Through the Pain A Grounded Theory of Resilience Among Lesbian, Gay, Bisexual, Trans, and Queer",[13090221]
887,Paving Pathways Through the Pain A Grounded Theory of Resilience among LGBTQ a HT   LGBT Queer,[13090221]
888,Perspectives on Filial Responsibility Among Uprooted Families From South Lebanon,[13093324]
889,"reflects geographically on doing ethnography in the area of religion, addiction and drug treatment",[13093423]
890,"Residential ethnography, mixed loyalties, and religious power ethical dil Psychiatry",[13093423]
891,"Investigating journeys to Santiago de Compostela in Spain, Mats Nilsson examines contemporary forms of pilgrimage",[13093469]
892,"Investigating journeys to Santiago de Compostela in Spain, Mats Nilsson examines contemporary forms of pilgrimage ",[13093469]
893,newarticle by Julie Guthman on rent-seeking and biopolitical devolution in Californias strawberry industry,[13121540]
894,newarticle by Julie Guthman on rent-seeking and biopolitical devolution in Californias strawberry industry ,[13121540]
895,"New out   Contested terrain food sovereignty historical, relational interactive approach Schiavoni",[13150188]
896,The contested terrain of food sovereignty construction - read the   research with FreeAccess!,[13150188]
897,The contested terrain of foodsovereignty construction - openaccess in,[13150188]
898,"The contested terrain of foodsovereignty construction toward a historical, relational and interactive approach",[13150188]
899,An informative Friday gift from   a limited time freeaccess openaccess article on Foodsovereignty research Download now!,[13150188]
900,"New in-depth article abt foodsovereignty by our former colleague  ! It's great research, read here",[13150188]
901,"Weekend read The contested terrain of foodsovereignty construction historical, relational and interactive approach",[13150188]
902,An informative Friday gift from   a limited time freeaccess openaccess article on Foodsovereignty research Dow,[13150188]
903,A historical lens to understand the social structures and institutions that condition the Politics of food,[13150188]
904,New FREEACCESS article by   on the contested terrain of foodsovereignty construction Available here,[13150188]
905,Read about the contested terrain of food sovereignty construction from   with free access!,[13150188]
906,"The contested terrain of food sovereignty construction toward a historical, relational and interactive approach",[13150188]
907,"The contested terrain of food sovereignty construction toward a historical, relational and interactive approach ",[13150188]
908,"Open access Contested terrain of food sovereignty construction toward historical, relational andinteractive approach",[13150188]
909,Read about the contested terrain of food sovereignty construction from   with free access,[13150188]
910,"Muslim Acculturation in a Catholic Country Its Associations With Religious Identity, Beliefs, and Practices",[13166714]
911,"SAGEpsychology Muslim Acculturation in a Catholic Country Its Associations With Religious Identity, Beliefs, a",[13166714]
912,"Introducing the fluvitory - or, how river uses and stories make space",[13184079]
913,Interesting new paper by   on the cognitive spaces created by river flow in Finland,[13184079]
914,Latinos Changing Ethnic Group Representation From Elementary to Middle School Perceived Belonging and Academi,[13186947]
915,Latinos Changing Ethnic Group Representation From Elementary to Middle School Perceived Belonging and Academic,[13186947]
916,Latinos Changing Ethnic Group Representation From Elementary to Middle School Perceived Belonging and Academi ,[13186947]
917,Available now- this special issue has been a labour of love,[13272324]
918,Intro to   and   special issue of   is up and it's a scorcher,[13272324]
919,Available now This special issue has been a labour of love livunigeog,[13272324]
920,Intro to   and   special issue of   is up and it's a scorcher   ,[13272324]
921,issue on the stranger Critically engages with our 2012 issue Looks great!,[13272324]
922,issue on the stranger Critically engages with our 2012 issue,[13272324]
923,Please help Geographies of encounter across difference never help me to further knowledge beyond difference Am I just doing it all wrong?,[13272324]
924,They continue their profound ideas in this paper,[13272324]
925,"Now officially published in  , a tremendous paper by JLarsen on commuting exercise and sport cycling",[13307144]
926,"FYI Commuting, exercise and sport an ethnography of long-distance bike commuting",[13307144]
927,"Now officially published in  , a tremendous paper by JLarsen on commuting exercise and sport cycling  ",[13307144]
928,"Interesting academic paper Commuting, exercise and sport an ethnography of long-distance bike commuting",[13307144]
929,"Interesting research paper Commuting, exercise and sport an ethnography of long-distance bike commuting mobilities",[13307144]
930,"Interesting research paper Commuting, exercise and sport an ethnography of long-distance bike commuting",[13307144]
931,And there's more Nordic social and cult geography Read about long distance bike commuting in Denmark ngm2017,[13307144]
932,Read about long distance bike commuting in Denmark ngm2017june,[13307144]
933,And there's more Nordic social and cult geography Read about long distance bike commuting in Denmark,[13307144]
934,Angered Black and non-Black girls of color at the intersections of violence and school discipline in the US,[13338509]
935,Angered Black + non-Black girls of color at intersections of violence + school discipline in the US,[13338509]
936,Proud of the great work   fellow   is doing on woc to promote equity,[13338509]
937,"Thank you for all of the support,  !!",[13338509]
938,Proud of the great work   fellow   is doing on woc to promote equity  ,[13338509]
939,"Its like this Myth of the Supernegro resisting narratives of damage and struggle in the neoliberal ed Context""",[13356615]
940,Its like this Myth of the Supernegro resisting nrrtvs of damge n struggle neolib edpolicy cntxt,[13356615]
941,My sister scholar   is dope and she writes dope -ish! Read and retweet!,[13356615]
942," Looks like it aligns with essentially every class you teach, Dr   -- particularly Politics of Edu ",[13356615]
943,check out my new piece Its like this Myth of the Supernegro resisting narratives of damage and struggle,[13356615]
944,"First Nations, Mtis and Inuit presence in the NL curriculum",[13410421]
945,"First Nations, Mtis and Inuit presence in the NL curriculum   ",[13410421]
946,"First Nations, Mtis and Inuit presence in Newfoundland and Labrador curriculum",[13410421]
947,My co-authored article with Dorian McCoy came out today comparing students experiences at a PWI and an HBCU,[13424126]
948,mine and   journal article on black mixed-raced men and the black supplementary school movement in REE -,[13439029]
949,Yeahhh  check this paper out,[13439029]
950,mine and   journal article on black mixed-raced men and the black supplementary school movement in REE -htt,[13439029]
951,Locating black mixed-raced males in the black supplementary school movement Race Ethnicity and Education,[13439029]
952,"New review by Dr Muehlenbein on ""Disease and Human/Animal Interactions""primates anthropology",[13445909]
953,Brand new journal article on African farmer-led irrigation development,[13491285]
954,NEW ONLINE Openaccess article by DEGRP agriculture researchers on African farmer-led irrigation development,[13491285]
955,African farmer-led irrigation development re-framing agricultural policy and investment?   OA,[13491285]
956,African farmer-led irrigation development re-framing agricultural policy and investment?   OA ,[13491285]
957,New open access article African farmer-led irrigation development re-framing agricultural policy and investment?,[13491285]
958,Today's GDIAdvent is Phil Woodhouse's journal article on farmer-led irrigation development,[13491285]
959,Day 9 of the GDIAdvent looks at African farmer-led irrigation development,[13491285]
960,"But there are markets, we have some markets people are demanding but no quantities of quality sustainably from farmers",[13491285]
961,"We show they are market-responsive and produce volumes, mostly for informal markets",[13491285]
962,"But there are markets, we have some markets people are demanding but no quantities of quality sustainably from farmer",[13491285]
963,"If there are markets for commercial crops, small scale farmers will organise and initiate irrigation solutions",[13491285]
964,Small-scale farmers rapidly expand irrigation by themselves a hidden African revolution? OPENACCESS,[13491285]
965,How to support farmer-led irrigation as driver for sustainable intensification?,[13491285]
966,Small-scale farmers rapidly expand irrigation by themselves a hidden African revolution? OPENACCES,[13491285]
967,Great new article from the   team,[13491285]
968,African farmer-led irrigation development re-framing agricultural policy and investment?,[13491285]
969,I read you Blog on smallholders in Africa  and thought you would find this interesting,[13491285]
970,Great article on how small-scale farmers initiate and innovate irrigation suitable for their way of farming A promising development!,[13491285]
971,Great article on how small-scale farmers initiate and innovate irrigation suitable for their way of farming A promising,[13491285]
972,African Farmer-Led Irrigation Development   development,[13491285]
973,New work from   and   for   agriculture policy water,[13491285]
974,New FREEACCESS article by Woodhouse et al on African farmer-led irrigation development,[13491285]
975,Is there more irrigation being developed by SSA smallholder farmers than in official figures?  Vanduzi Mozambique,[13491285]
976,Is there more irrigation being developed by SSA smallholder farmers than in official figures?  ,[13491285]
977,Assessing Variations in Developmental Outcomes Among Teenage Offspring of Teen Mothers Maternal Life Course Co,[13518544]
978,So timely,[13519542]
979,"Whoops, here's the actual link for color-evasiveness",[13519542]
980,"Even tho I tweeted majority of paper, if anyone actually wants to read it  disabilitysolidarity disabilityjustice",[13519542]
981,"You don't ""see race""? Consider yourself ""color blind""? Academia has an app for that! And guess what? You too are a stone-cold racist",[13519542]
982,Critical race scholars address the huge problem of not being obsessed with race,[13519542]
983,"Even tho I tweeted majority of paper, if anyone actually wants to read",[13519542]
984,Mediated territoriality rural workers and the efforts to scale out agroecology in Nicaragua,[13540238]
985,FREEACCESS to  's paper is available here,[13627065]
986,"Land's End Review by A Haroon Akram-Lodhi, still free access",[13627065]
987,Review Symposium Land's End Review by,[13627065]
988,Values and Corruption Do Postmaterialists Justify Bribery?,[13627296]
989,New article w/ WVS data in  's journal Values and Corruption Do Postmaterialists Justify Bribery?,[13627296]
990,New article w/ WVS data Values and Corruption Do Postmaterialists Justify Bribery?,[13627296]
991,National Personality Traits and Regime Type A Cross-National Study of 47 Countries  Unclear causality but interesting,[13627706]
992,How does a nation's personality relate to its governance and democratic institutions? New research in JCCP,[13627706]
993,National Personality Traits and Regime Type A Cross-National Study of 47 Countries  Unclear causality but interesting htt,[13627706]
994,National Personality Traits and Regime Type in 47 countries - Por Joan Barcel - Cross-cultural Psycjology,[13627706]
995,FREEACCESS to Wendy Wolford's paper is available here,[13677544]
996,Review Symposium Land's End Review by Wendy Wolford,[13677544]
997,Adaptation and Validation of the Life Events and Difficulties Schedule for Use With High School Dropouts,[13685661]
998,Adaptation and Validation of the Life Events and Difficulties Schedule for Psychiatry,[13685661]
999,FREEACCESS to Tania Li's response paper is available here,[13733841]
1000,Review Symposium Land's End Response by Tania M Li,[13733841]
1001,"My article on Las Patronas collective, ""Respatializing the domestic,"" is now up DM/email if you'd like to read",[13751442]
1002,My article in Cultural Geographies on extensive domesticity+Mexican migration activism is now out More soon,[13751442]
1003,newarticle by Thomas Paul Henderson on statepeasant movement relations and foodsovereignty in Mexico and Ecuador,[13794131]
1004,New article at   by our colleague at   by Tom Henderson   A must-read for those interested in food sovereignty,[13794131]
1005,New article at   by our colleague at   by Tom Henderson   A must-read for those interested in f,[13794131]
1006,newarticle by Thomas Paul Henderson on statepeasant movement relations and foodsovereignty in Mexico and Ecuador h,[13794131]
1007,FREEACCESS to Henderson's article on statepeasant movement relations and foodsovereignty in Mexico and Ecuador ,[13794131]
