,body,cites_papers
1004,"Heterosexual, Homosexual, and Bisexual Mens Pupillary Responses to Persons at Differ  Stages of Sexual Development",[14580770]
1005,"Heterosexual, Homosexual, and Bisexual Mens Pupillary Responses to Persons at Differ  Stages of Sexual Development ht",[14580770]
1006,But You Dont Look Like A Scientist-Women Scientists Looking Feminine Deemed Less Likely Scientists  springerlink,[5110616]
1007,Very cool study!,[14580770]
1008,More evidence that pupil dilation is an effective measure of men's attraction to men v  women and  adults v  kids,[14580770]
1009,"Review of ' Sex, needs and  queer culture  from  liberation to the post-gay' by E  Garwood",[14602274]
1010,Quantitative Empirical Studies on Womens Issues in Islamic Cultures,[14661030]
1011,Pray the  gay away   identity conflict between Christianity and  sexuality in  HongKong sexual minorities,[14745848]
1012,Review of 'Traveling heavy  A memoir in between journeys' by Pamela Moss,[14801913]
1013,Adolescents in country with good sex ed know sex films are fantasy,[14848940]
1014,"Dutch Adolescents Motives, Perceptions and  Reflections Toward Sex-Related Internet Use  a Web-Based Focus-Group Study h",[14848940]
1015,Kenyan Relig  Leaders Views on Same-Sex sexuality and  Gender Nonconformity  Religious Freedom vs Constitutional Rights h,[14866360]
1016,"New article -, Katherine Side",[14906293]
1017,"Seriously? ""Women scientists with feminine appearance are deemed less likely to be scientists""   springerlink",[5110616]
1018,"New article -, Katherine Side ",[14906293]
1019,"No Long-Term Causal Associations b/w Symptoms of PE and  Anxiety, Depression and  Sexual Distress in a Longitudinal Sample",[14911935]
1020,"No Long-Term Causal Associations b/w Symptoms of PE and  Anxiety, Depression and  Sexual Distress in a Longitudinal Sample h",[14911935]
1021,"Contrary to popular views,  PrematureEjaculation doesn't lead to anxiety, depression and  sexual distress Or vice versa",[14911935]
1022,"Study showed No Evidence for Long-Term Causal Associations Between  PE and  Anxiety, Depression and  Sexual Distress",[14911935]
1023,"No Evidence for Long-Term Causal Associations Between Symptoms of Premature Ejaculation and Symptoms of Anxiety, D",[14911935]
1024,"Dutch rudder? On a related note, this might help put your mind at ease, but won't fix the issue",[14911935]
1025,"Places of difference  narratives of heart-felt warmth, ethnicisation, and female care-migrants in Swiss live-in care",[14946429]
1026,"Places of difference  narratives of heart-felt warmth, ethnicisation, and female care-migrants in Swiss live-in care ",[14946429]
1027,Response  Avuncularity and Kin Selection in Homosexuals,[15012209]
1028,Sad not surprsed  Feminine appearance may erroneously signal that you are not well suited for science  springerlink,[5110616]
1029,Yeah when they wake up next to the boy   they think   could hv got a better dick!  D,[15065904]
1030,Consequences of Casual Sex Rel'ps and  on Adolescents Psychol  Well-Being  A Prospective Study,[15065904]
1031,Casual sexual experiences may affect female adolescents more negatively than their male peers,[15065904]
1032,"Among Quebec high schoolers,  FWB rltnshps and  OneNightStands have negative psychological effects for girls only",[15065904]
1033,"Casual sex had a very small detrimental effect on adolescents' well-being, but only among girls  htt",[15065904]
1034,"Prospective study  Casual sex increases girls psychological distress, alcohol/drug consumption  boys no effect",[15065904]
1035,"Wow, psychological distress has a gender disparity",[15065904]
1036,"Prospective study  Casual sex increases girls psychological distress, alcohol/drug consumption  boys no effect  ",[15065904]
1037,Don't apply it to boys,[15065904]
1038,Stereotype accuracy  Girls more negatiely affected,"[15093154,15065904,19895594]"
1039,Here's why products like  flipitecon should be representing female economists in their tools,[5110616]
1040,Self-Defining Memories of Body Image Shame and Binge Eating in Men and Women  research  bodyimage  shame,[15103378]
1041,Self-Defining Memories of Body Image Shame and Binge Eating in Men and Women,[15103378]
1042,Relp  b/w Perceived Hookup Attitudes and  Neg Hookup Consequences  Do Perceived Attitudes of Close Friends Matter?,[15118860]
1043,"For heavy-drinking undergrads, hooking up w/ multiple partners linked to more negative hookup consequences",[15118860]
1044,Relationship Between Perceived Hookup Attitudes and  Neg  Hookup Consequences  Do Close Friends' Attitudes Matter?  a,[15118860]
1045,Relationship Between Perceived Hookup Attitudes and  Neg  Hookup Consequences  Do Close Friends' Attitudes Matter?  a  ,[15118860]
1046,Measuring Sexual Orientation  A Review and  Critique of US Data Collection Efforts Implications for Health Policy  ARSR,[15127527]
1047,Measuring Sexual Orientation  A Review and  Critique of US Data Collection Efforts Implications for Health Policy  ARSR h,[15127527]
1048,"To understand  HealthDisparities for  SexualMinorities, we need valid measures of  SexualOrientation in national surveillance research!",[15127527]
1049,"The How  Wolff et al  look at measuring sexual orientation, U S  data collection, and  implications for health policy",[15127527]
1050,Sad not surprsed  Feminine appearance may erroneously signal that you are not well suited for science,[5110616]
1051,Great review from my Leiden buddy Anna Fielder of Transnational Feminism and  Womens Movements in Post-1997 Hong Kong,[15185887]
1052,Great review from my Leiden buddy Anna Fielder of Transnational Feminism and  Womens Movements in Post-1997 Hong Kong ,[15185887]
1053,equality concerns move from the political to the economic via the corporate  entrepreneurship  gender,[15193480]
1054,"""   women bike messengers and their inventive urban strategies in three US cities"" by Jane Ferguson",[15195131]
1055,Discreet to excrete in the concrete jungle  women bike messengers and  their inventive  urban strategies in 3 US cities,[15195131]
1056,Discreet to excrete in the concrete jungle  women bike messengers and  their inventive  urban strategies in 3 US cities ,[15195131]
1057,Effects of Twitter Personalization on Candidate Evaluations   polcom  polcomm,[15200853]
1058,My new pub is out in Politicsand Gender   Getting Personal  Effects of Twitter Personalization on Candidate Evaluations,[15200853]
1059,Review of 'Marriage  migration in  Asia  emerging  minorities at the frontiers of nation-states' by Raksha Pande,[15234296]
1060,Queering Communia  the politics of  positionality when doing research on squatting in  Rome by C  Di Feliciantonio,[15250177]
1061,But You Dont Look Like A Scientist!  Women Scientists with Feminine Appearance Deemed Less Likely to be  Scientists,[5110616]
1062,For those who are undertaking research on  squatting - new out in,[15250177]
1063,Queering Communia  the politics of  positionality when doing research on squatting in  Rome by C  Di Feliciantonio ,[15250177]
1064,The unavoidable salience of  gender  notes from Australian  childcare work by Yarrow Andrew,[15273498]
1065,50 free eprints of my artice about gender mainstreaming in the Finnish state administration  IFjP,[15326718]
1066,Domesticfication of  urban space? Mothering and fathering while on family leave in the inner city of  Helsinki,[15367624]
1067,"Food practices,  gendered intimacy and family life in contemporary  Guangzhou by Chen Liu",[15417007]
1068,Happy to share my first book review,[15505473]
1069,Conversation piece with   about  WPS  gender and  unscr1325 in the  ADF,[15509556]
1070,discusses  GPS  WPS in the ADF with,[15509556]
1071,Conversation piece with   about  WPS  gender and  unscr1325 in the  ADF    ,[15509556]
1072,Here's why products like  flipitecon should be representing female economists in their tools htt,[5110616]
1073,Ovid Insights  The Detrimental Effect of Affirming Masculinity on Judgments of Gay Men,[15525881]
1074,"Women on the move  theorising the  geographies of  domestic  violence journeys in  England, Janet C  Bowstead",[15556940]
1075,Gendered racial socialization,[15710317]
1076,Today we're highlighting a new article by   on how to measure gendered racial-ethnic socialization,[15710317]
1077,My paper is out - Gendered struggles over land  Senegal   landrights  feministethnography,[15866788]
1078,My paper is out - Gendered struggles over land  Senegal   landrights  feministethnography   ,[15866788]
1079,Yes but need to work with rural communities on changing gendered land inheritance practices,[15866788]
1080,Promising shifts towards  genderequality in  landinheritance  Serer in  Senegal,[15866788]
1081,"Gendered struggles over land  shifting inheritance practices among the Serer in rural Senegal, by Evans,",[15866788]
1082,Finally published in the Psychology of Women Quarterly ,[17082506]
1083,It is ridiculous that women scientists with feminine appearance are thought to be less likely to be scientists,[5110616]
1084,New special issue of      Gender and the Transition to  Parenthood,[17390005]
1085,Bringing the changing lens of gender to research on the transition into parenthood  USA samples,[17390005]
1086,Thank you OSSD for selecting our wors as the best paper published in the Biology of Sex Differences journal in 2016!,[17390261]
1087,"Thank you OSSD for selecting our work as the best paper published in ""Biology of Sex Differences"" in 2016!",[17390261]
1088,Protective role of gender identity among undergraduate women in  STEM,[17878315]
1089,examines sexual and  gender-based violence in the  DRC during wartime   womenalsoknowstuff,[18189581]
1090,examines sexual and  gender-based violence in the  DRC during wartime   womenalsok,[18189581]
1091,"Child Security in Asia  The Impact of Armed Conflict in Cambodia and Myanmar, by Cecilia Jacob",[18493578]
1092,Integrating topics of sex and gender into medical curricula-lessons from the international community,[18532264]
1093,Male sex hormones promote renal and cardiovascular dysfunction with ageing,[19522270]
1094,"Study  The ""New Father"" and marked changes in perceptions of men's parenting roles over time",[3831803]
1095,"How does a female scientist looks like? JUST LIKE A SCIENTIST!  - ""Feminine appearance affected career judgments",[5110616]
1096,"From the Defamilialization to the Demotherization of Care Work in ""Social Politics""",[19996376]
1097,Women legislators participate at same rate as men under conditions of gender equality in  CostaRica  Now in print!,[21038934]
1098,Women legislators participate at same rate as men under conditions of gender equality in  CostaRica  Now in print! ,[21038934]
1099,Survey is on 8th graders,[21042743]
1100,"women support gender equal rights more than men do, largest diffs in most egalitarian nations  socialroletheoryfail",[21042743]
1101,"Attitudes toward gender roles in Adolescents in 36 Countries, w/ implications for achieving  genderequality",[21042743]
1102,"Study finds  sexualization ubiquitous in children's tv shows, with 72% of sexualizing instances in female characters",[21272432]
1103,Social Support and Postpartum Depression Revisited  The Traditional Female     Psychiatry,[21766541]
1104,,[21767573]
1105,Sigh,[5110616]
1106,sySTEMatic gender bias  Women scientists with feminine appearance deemed less likely to be scientists  springerlink,[5110616]
1107,Does it matter what you look like to be considered a scientist   Yes it does   particularly if you are a woman,[5110616]
1108,sySTEMatic gender bias  Women scientists with feminine appearance deemed less likely to be scientists,[5110616]
1109,Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists  KickAssOnFleek  BoobsnBeakers,[5110616]
1110,But You Dont Look Like A Scientist! Feminine Appearance Deemed Less Likely to be Scientists - Springer,[5110616]
1111,Welcome to 2016 everyone    Way to go for  WomenInSTEM     HT,[5110616]
1112,Fascinating study  Feminine women less likely to be perceived as scientists,[5110616]
1113,Differences in confidence in expertise and  discomfort with editing partly explain gender gap in Wikipedia contribution ht,[4949436]
1114,thestruggleisreal  AndAScientist  Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
1115,Interesting study RE gender bias in STEM fields  makes me want to put my stiletto through someone's eye however,[5110616]
1116,Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists *BARF*,[5110616]
1117,"'But you don't look like a scientist!', when appearance  gender?!  counts against you  Interesting read  $",[5110616]
1118,Gendered appearance Stereotypes Femininity Face perception Physical appearance Science STEM Sexism,[5110616]
1119,"So, if you look too feminine you can't be a scientist?  WomenInSTEM  WomenInScience  science",[5110616]
1120,Sadly there were cases of this in  Evol2016  sexism  WomenInSTEM  toofeminine,[5110616]
1121,But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
1122,Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists   ,[5110616]
1123,New publication    springerlink,[4949436]
1124,But You Dont Look Like A Scientist!  Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
1125,I believe more and more that just getting women in tenure track positions is the solution to bias against women,[5110616]
1126,How many papers do I need before wearing makeup to lab?,[5110616]
1127,Grr    Women with feminine appearance are deemed less likely to be scientists   springerlink,[5110616]
1128,eye roll,[5110616]
1129,"For those wondering whether my rant was warranted  about the question I got after posting my picture , here you go",[5110616]
1130,"It's true, some women ""just don't look like a scientist"" HT",[5110616]
1131,"Two recent studies confirm that feminine appearance makes women, but not men, look less like scientists  WomenInSTEM",[5110616]
1132,I'm reading   springerlink,[5110616]
1133,"Two recent studies confirm that feminine appearance makes women, but not men, look less like scientists  WomenInSTEM ",[5110616]
1134,confidence in expertise and discomfort with editing linked to a smaller number of women vs men  writing in wikipedia,[4949436]
1135,But You Dont Look Like A Scientist!  Women Scientists with Feminine Appearance are Deemed Less,[5110616]
1136,But You Dont Look Like A Scientist!  Women with Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
1137,"Having been called ""Miss"" and  ""sidekick"" to male coauthors by anti-porn orgs,women-can't-be-scientists still common",[5110616]
1138,Women getting it done!  womeninscience  yesimagirl  womenrock,[5110616]
1139,Experienced this my whole career  Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
1140,"""for women pursuing STEM, feminine appearance may erroneously signal that they are not well suited for science """,[5110616]
1141,An unfortunate truth - many find it hard to accept femme in stem   LadiesInSTEM  WomenInScience,[5110616]
1142,New study  Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists  womenalsoknowstuff,[5110616]
1143,      Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
1144,*sigh* I am a scientist  I look like me  There is no particular way a scientist is supposed to look,[5110616]
1145,Understanding the Different Psychological Experiences of Men and Women in Wikipedia,[4949436]
1146,more reasons why we need more  womeninSTEM  WomenInScience via,[5110616]
1147,New study  Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists  wo,[5110616]
1148,But U Dont Look Like A Scientist  Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
1149,But you don't look like a scientist,[5110616]
1150,Uphill battle  Experiment with photos of real  STEM professors,[5110616]
1151,"For women pursuing STEM, feminine appearance may erroneously signal that they are not well suited for science",[5110616]
1152,Let's break stereotypes! Women Scientists with Feminine Appearance -Less Likely to be Scientists -,[5110616]
1153,Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists  feminist,[5110616]
1154,But You Dont Look Like A Scientist!  Women Scientists with Feminine Appearance  Deemed Less Likely to be Scientists,[5110616]
1155,Where are the women in Wikipedia? Understanding the different psychological experiences  gender  wikipedia,[4949436]
1156,New research  looking feminine makes you appear less like a scientist,[5110616]
1157,WomenInScience with Feminine Appearance are Deemed Less Likely to be Scientists  ILookLikeAScientist  WomenInSTEM,[5110616]
1158,WomenInScience with Feminine Appearance are Deemed Less Likely to be Scientists  ILookLikeAScientis,[5110616]
1159,"More ""feminine"" women don't ""look like scientists,"" apparently   equalityinscience  thisneedstochange",[5110616]
1160,But You Dont Look Like A Scientist!  Women Scientists with Feminine Appearance are Deemed Less Likely to be Scient,[5110616]
1161,Stereotypes  Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
1162,But You Dont Look Like A Scientist!  Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ,[5110616]
1163,But You Dont Look Like A Scientist! Women Scientists w/ Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
1164,But You Dont Look Like A Scientist! Women Scientists with Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
1165,"The more feminine women are perceived to be, the less likely ppl think they are scientists",[5110616]
1166,3 Compare this  open access,[4949436]
1167,"Other than the use of MTurk, I'd consider this a well-designed study  Actual paper",[5110616]
1168,Challenge the stereotype that feminine women can't be scientists!  WomenInSTEM,[5110616]
1169,Remember the study that said makeup helps women's careers?  People Seem Feminine Women LESS Likely to be Scientists,[5110616]
1170,But You Dont Look Like A Scientist!  Women with Feminine Appearance are Less Likely to be Scientists  springerlink,[5110616]
1171,"The more feminine women are perceived to be, the less likely ppl think they are scientists  ",[5110616]
1172,"Encourage  ""feminine looking""  girls and young women to become scientists, too   ILookLikeAnEngineer  WomenInSTEM",[5110616]
1173,"""You Dont Look Like A Scientist!  Women Scientists with Feminine Appearance Deemed Less Likely to be Scientists""",[5110616]
1174,But You Dont Look Like A Scientist!  Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists htt,[5110616]
1175,But You Dont Look Like A Scientist!,[5110616]
1176,But You Dont Look Like A Scientist!  Women Scientists with Feminine Appearance are Deemed Less Likely to be Scien,[5110616]
1177,"If you require  highered students to edit Wikipedia, are the men or women more likely to benefit?   ITTSII16",[4949436]
1178,"""for women pursuing STEM, feminine appearance may erroneously signal that they are not well suited for science""",[5110616]
1179,On the list of things that grind my gears   women  scientists  wearepeopletoo,[5110616]
1180,But You Dont Look Like A Scientist!  Women Scientists with Feminine Appearance are Deemed Less Likely to be Scient  ,[5110616]
1181,Let's break stereotypes! Women Scientists with Feminine Appearance -Less Likely to be Scientists -  ,[5110616]
1182,"""dissatisfaction    abandonment    "" This is women in science, y'all 3/3",[5110616]
1183,"Another ""but you don't look like a scientist"" study - why we need more women in science",[5110616]
1184,But You Dont Look Like A Scientist! Women Scientists w Feminine Appearance are Deemed Less Likely to be Scientists ht,[5110616]
1185,"""Women Scientists with Feminine Appearance Deemed Less Likely to be Scientists""  WomenInScience  Sexi",[5110616]
1186,"""Women Scientists with Feminine Appearance Deemed Less Likely to be Scientists""  WomenInScience  SexismInScience",[5110616]
1187,Having one of those mornings where I'm reading about this stuff instead of actually doing science and feeling ,[5110616]
1188,"Effects of diversity  costs of affirmative action not fully accounted for    ""Case study""","[6156712,4949436]"
1189,But You Don't Look Like A Scientist!,[5110616]
1190,Study shows Women Scientists with Feminine Appearance Deemed Less Likely to be Scientists Also true for economists?,[5110616]
1191,Fascinating new study - Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists -,[5110616]
1192,But you don't look like a scientist! Maybe I should invest in a fake mustache   WomenInSTEM,[5110616]
1193,Study shows Women Scientists with Feminine Appearance Deemed Less Likely to be Scientists Also true for,[5110616]
1194,You Dont Look Like A Scientist! Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists -,[5110616]
1195,You Dont Look Like A Scientist! Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists - h,[5110616]
1196,But You Dont Look Like A Scientist!  Women Scientists w Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
1197,Women  Scientists with Feminine Appearance are Deemed Less Likely to be Scientists   STEM,[5110616]
1198,But we need to acknowledge that there is a penalty for appearing feminine in STEM    WiSTEMspotlight,[5110616]
1199,Only 13% of Wikipedia contributors are women  Pathetic women?  Try the adjusted wage gap,[4949436]
1200,"There *is* actually a reason to be afraid of appearing ""too feminine"" in STEM  It sucks and it needs to be fixed",[5110616]
1201,"Hugely valid point in the  WiSTEMspotlight discussions  Worth a read, this  Thanks for sharing,    Fab Twitter handle too! ",[5110616]
1202,Women with feminine appearance are deemed less likely to be scientists,[5110616]
1203,Women scientists with feminine appearances deemed less likely to be scientists!? SheCanCode  Ilooklikeanengineer,[5110616]
1204,Feminine appearance penalty in the  sciences?  WomeninSTEM  actuallivingscientist  paperoftheday  springerlink,[5110616]
1205,"The more feminine a person is, the less likely they are perceived to be in STEM    Laura isn't super feminine but",[5110616]
1206,fun fact  my bold lip color is actually feminist war paint ,[5110616]
1207,Fascinating paper on a serious problem in  STEM  Worth the read,[5110616]
1208,But You Dont Look Like A Scientist!  Women Scientists with Feminine Appearance Deemed Less Likely to be Scientists,[5110616]
1209,"Up to us to show science is an endeavour of our neurons, not external physical appearance  In Biosciences women numbers are to par with men",[5110616]
1210,That's pretty interesting  Cf  Wikipedia entries,[4949436]
1211,"Up to us to show science is an endeavour of our neurons, not external physical appearance  In Biosciences women numbers are",[5110616]
1212,"Sigh  Definitely worth discussing in education and research meetings, quickly before school starts   scied  ngss  gendergap",[5110616]
1213,"Sigh  Definitely worth discussing in education and research meetings, quickly before school starts   scied  ngss  gend",[5110616]
1214,ugh,[5110616]
1215,"implicitbias and  thanks to my snazzy   app I could read this right away  Apparently, must change my very nature to look credible",[5110616]
1216,"implicitbias and  thanks to my snazzy   app I could read this right away  Apparently, must change my very nature to loo",[5110616]
1217,Pink labcoats are a no-go?,[5110616]
1218,Study  women scientists with feminine appearance are deemed less likely to be scientists   womeninSTEM,[5110616]
1219,"Gosh, wouldn't this imply the social fault lines women navigate explains their underrepresentation more than ""biological differences""?",[5110616]
1220,"Gosh, wouldn't this imply the social fault lines women navigate explains their underrepresentation more than ""biological diffe",[5110616]
1221,"Incidentally, Wiki-women",[4949436]
1222,"This  Luckily for me I now work in marketing, so fit into a stereotype box more neatly",[5110616]
1223,This is so profoundly depressing ,[5110616]
1224,But You Dont Look Like A Scientist!  Women Scientists with Feminine Appearance Deemed Less Likely to be Scientists ht,[5110616]
1225,oh  ,[5110616]
1226,Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists    STEM,[5110616]
1227,Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists  ,[5110616]
1228,"This is why I bring a sword   Seriously, would love to be free of assumptions about age/experience based on my looks",[5110616]
1229,OH FFS,[5110616]
1230,Presented with minimal comment  ,[5110616]
1231,This is a good one   And here are more,"[950642,12263322,5110616]"
1232,Compare,[4949436]
1233,Can we replicate in medicine and  surgery?    ILookLikeASurgeon,[5110616]
1234,Women Scientists with Feminine Appearance are Deemed Less Likely to be Scientists,[5110616]
1235,"It's a HUGE problem for our careers, not just annoying  PrettyinPhD",[5110616]
1236,Study found difference between females and males in learning when they practice inhibition of inappropriate behavior,[5298097]
1237,Study found difference between females and males in learning when they practice inhibition of inappropriate behavior ,[5298097]
1238,"English Vinglish and Bollywood  what is new about the new woman?, Sushmita Chatterjee  transnationalism",[5307770]
1239,Measuring the Pros and Cons of What It Means to Be a Black Man  the  Black  Mens Experiences Scale  BMES,[5394068]
1240,Measuring the pros and cons of what it means to be a Black man  Development and validatio     MentalHealth  psych,[5394068]
1241,Measuring the pros and cons of what it means to be a Black man  Development and validation of,[5394068]
1242,"Gay men are more likely to consider cosmetic surgery, use diet pills and avoid sex because of body dissatisfaction",[5518136]
1243,1 Go thru bar on the right,[4949436]
1244,Male Body Image  The Roles of Sexual Orientation and  Body Mass Index Across Five National U S  Studies,[5518136]
1245,Male  bodyimage  The roles of sexual orientation and  BMI  menshealth  LGBT,[5518136]
1246,Largest study conducted on male  bodyimage,[5518136]
1247,"Male  BodyImage  Roles of  Sexual  Orientation, Body Mass Index - 5  US Studies  Psychology of Men and   Masculinity",[5518136]
1248,"""Male Body Image  The Roles of Sexual Orientation and Body Mass Index Across Five National U S  Studies """,[5518136]
1249,"""Male Body Image  The Roles of Sexual Orientation and Body Mass Index Across Five National US Studies """,[5518136]
1250,,[5531874]
1251,Why Do Men Get More Kidney Stones -  -  bsd,[5531874]
1252,Better with age  a health promotion program for men at midlife,[5624029]
1253,Better With Age  A  Health Promotion Program for  Men at Midlife  Mellor et al   Psychology of Men and  Masculinity,[5624029]
1254,"- Consider ""Wikipedia entrepreneurship"", easy ""market"" access, no funding problems","[4538619,4949436]"
1255,Newly out! My article on sex ideologies in China is now online!   sex  China  sexuality,[5626532]
1256,New! Sex ideologies in China    sex  China  sexuality,[5626532]
1257,Sex Ideologies in China  Examining Interprovince Differences,[5626532]
1258,Very useful paper  Methodological Review of Exploratory Factor Analysis in Sexuality Research,[5630044]
1259,sexscience friends  want to easily increase your use of best practices for factor analysis? Check out our new paper,[5630044]
1260,sexscience friends  want to easily increase your use of best practices for factor analysis? Check out our new paper ,[5630044]
1261,Very useful paper  Methodological Review of Exploratory Factor Analysis in Sexuality Research   h,[5630044]
1262,A  Methodological Review of Exploratory Factor Analysis in  Sexuality Research,[5630044]
1263,A Methodological Review of Exploratory Factor Analysis in Sexuality Research,[5630044]
1264,"If you're looking for a resource re  EFA best practices, I highly recommend my friend  's recent paper",[5630044]
1265,2 Applies to comedy,[4949436]
1266,how to best conduct exploratory factor analysis,[5630044]
1267,"If you're looking for a resource re  EFA best practices, I highly recommend my friend  's recent paper  ",[5630044]
1268,Really enjoying my Friday morning reading this paper,[5630044]
1269,"A Methodological Review of Exploratory Factor Analysis in Sexuality Research  Used Practices, Best Practices, and",[5630044]
1270,Men in female-dominated majors more likely to switch majors than others  But women in male-dominated fields are not,[5632710]
1271,So why do SJW keep screaming about women leaving STEM because of the evil patriarchy?,[5632710]
1272,Might be interesting,[5632710]
1273,Men in female-dominated majors switch fields more than peers  women in male-dominated majors don't   gender,[5632710]
1274,"Unlike men, women who embark on gender atypical fields of study tend to stay the course",[5632710]
1275,Do They Stay or Do They Go? The Switching Decisions of Individuals Who Enter Gender Atypical,[5632710]
1276,"Here, build sth w/ these four","[4538619,1093697,4949436]"
1277,Unexpected result? -- Men entering female-dominated majors switch relatively often while females in male-dominated switch at normal rates,[5632710]
1278,"Interesting, but N=3702 is very small considering how many undergraduates there are",[5632710]
1279,Unexpected result? -- Men entering female-dominated majors switch relatively often while females in male-dominated switch at,[5632710]
1280,"Efforts to support women who take ""men's subjects"" at university seem to be working, next step is address why men drop out of 'female' subj'",[5632710]
1281,Puts a bit of a hole in accepted gender Studies conclusions,[5632710]
1282,"didnt seem to be true in the majors, do suppose ""career"" is indeed different",[5632710]
1283,it appears men are the ones with the leaky pipeline,[5632710]
1284,The Switching Decisions of Individuals Who Enter Gender Atypical College Majors,[5632710]
1285,Hacker News - The Switching Decisions of Individuals Who Enter Gender Atypical College Majors,[5632710]
1286,,[5632710]
1287,2 These two provide further perspective,[4949436]
1288,"Men and women naturally have different career aspirations, which are reflections of their biology",[5632710]
1289,Women are no more likely to drop out of male-dominated fields,[5632710]
1290,"Not sure of implications, but scientifically curious",[5632710]
1291,Are women driven out of male-dominated educational fields? Doesn't look like it,[5632710]
1292,"eatingdisorder Integrating Self-Conc Into Relat Bween Drive for Muscula and  Disordered Eating and  Depression, Amg Men",[5636779]
1293,"Integrating Self-Concept In Relationship Between Drive for  Muscularity, Disordered Eating,  Depression, Among  Men",[5636779]
1294,Is Sexual Competence at 1st Hetero Intercourse Assoc w Later Sexual Health Status?,[5701431]
1295,Is Sexual Competence at 1st Hetero Intercourse Assoc w Later Sexual Health Status?   h,[5701431]
1296,"Not being ready, willing and  armed w/ condoms at 1st sex --  more STIs, unwanted pregnancies and  coerced sex later on",[5701431]
1297,Is Sexual Competence at First Heterosexual Intercourse Associated With Subsequent Sexual Health Status?,[5701431]
1298,2 Or just absorve how it works out when single men and women pursue preferences and compete,[4949436]
1299,"MT    Not being ready, willing and  armed w/ condoms at 1st sex linked to STIs, unwanted pregnancy and  coerced sex",[5701431]
1300,"MT    Not being ready, willing and  armed w/ condoms at 1st sex linked to STIs, unwanted pregnancy and  coerced sex h",[5701431]
1301,"Open Access UCL Research  Is ""Sexual Competence"" at First Heterosexual Intercourse Associated With Subsequent",[5701431]
1302,"Is ""Sexual Competence"" at 1st Heterosexual Intercourse Assoc w Subsequent  SexualHealth Status?  a  HT",[5701431]
1303,"Is ""Sexual Competence"" at 1st Heterosexual Intercourse Assoc w Subsequent  SexualHealth Status?  a",[5701431]
1304,"Book Review, Physics of Black  beyond the middle passage epistemology, Aaron Mallory",[5767944]
1305,"TakeItLikeAMan  When men's  masculinity is threatened, they show higher pain tolerance  Compensating?",[5974950]
1306,"National US Study  Sex'l Satisfaction Assoc  w Sex'l Communication, Mood Setting, Frequency and  Variety of Sex, Orgasm",[5980250]
1307,"National US Study  Sex'l Satisfaction Assoc  w Sex'l Communication, Mood Setting, Frequency and  Variety of Sex, Orgasm h",[5980250]
1308,"""Sexual satisfaction and passion were higher among people who    received more oral sex "" Evidence-Based Sex",[5980250]
1309,4 Read on,"[4538619,1093697,4949436,3085925]"
1310,"What Keeps Passion Alive? Sexual Satisfaction Is Associated With Sexual Communication, Mood Setting, Sexual",[5980250]
1311,"Sexual satisfaction associated with communication, mood setting, variety, oral sex, orgasm and  frequency in U S  study",[5980250]
1312,"Sexual satisfaction associated with communication, mood setting, variety, oral sex, orgasm and  frequency in U S  study h",[5980250]
1313,"""Sexual satisfaction and passion were higher among people who    received more oral sex "" Eviden",[5980250]
1314,What keeps passion alive in LTRs? More frequent sex  variety   OralSex  mood setting  orgasms  and  communication,[5980250]
1315,What keeps  passion alive?,[5980250]
1316,What Keeps Passion Alive?,[5980250]
1317,What Keeps Passion Alive? the answer in this National U S  Study,[5980250]
1318,"Check out my article- ""The Deadly Challenges of Raising African American Boys"" in Gender and  Society  BlackLivesMatter",[6009801]
1319,Modern and  future dads are perceived as much more 'maternal' in personality and  behavior than 1950's dads   masculinity,[3831803]
1320,1 Why did other professions fail at that? Also compare this,[4949436]
1321,"""The Deadly Challenges of Raising African American Boys  Navigating the Controlling Image of the ""Thug""""",[6009801]
1322,The deadly challenges of raising African American boys  navigating the controlling image of the thug,[6009801]
