,body,cites_papers
671,Institutional  racism and   segregation of  Romani students in the  CzechRepublic   Great new article by   htt,[9098134]
672,"Risky Bodies, Drugs and Biopolitics On Pharmaceutical Governance of Addiction and  Other 'Diseases of Risk', S Vrecko",[9099702]
673,"Risky Bodies, Drugs and Biopolitics On Pharmaceutical Governance of Addiction and  Other 'Diseases of Risk', S Vrecko  ",[9099702]
674,Neighborhood Qualification of the Association Between Parenting and Problem Behavior Trajectories Among,[5000783]
675,"New from Scott Vrecko    Risky Bodies, Drugs and Biopolitics  On the Pharmaceutical Governance of Addiction",[9099702]
676,"Risky Bodies, Drugs and Biopolitics  On the Pharmaceutical Governance of Addiction and Other      bodyandsociety",[9099702]
677,"New from Scott Vrecko    Risky Bodies, Drugs and Biopolitics  On the Pharmaceutical Governance of Addiction ht",[9099702]
678,"Interesting new Body and  Society piece applying Shildrick's ""the monstrous"" to  aging research    agestudies",[9101311]
679,  Contributing to both ageing re     bodyandsociety,[9101311]
680,"Intersting new article via   - 'Queering ""Successful  Ageing"",  Dementia and  Alzheimer's Research'",[9101311]
681,"Self-promo  read our Body and  Society article applying Shildrick's ""the monstrous"" to  ageing research",[9101311]
682,"Book review  William Terry on Meehan and  Strauss ""Precarious worlds  contested geographies of social reproduction""",[9115100]
683,newarticle by Karine Peschard on  seed wars and  farmers rights in  Brazil and  India  Available here,[9116535]
684,"Perspectives on farmers' rights from Brazil and  India, in the Journal of Peasant Studies",[9116535]
685,Can't beat Foucault    need to read this!!,[5002409]
686,newarticle by Ichinkhorloo and  Yeh on  spatiality and politics in  rangeland interventions in  Mongolia  Read here,[9136518]
687,newarticle by Ichinkhorloo and  Yeh on  spatiality and politics in  rangeland interventions in  Mongolia  Read here  htt,[9136518]
688,Ephemeral communities  spatiality and politics in rangeland interventions in  Mongolia,[9136518]
689,journal of peasant studies  Ephemeral communities  spatiality and politics in rangeland interventions in Mongolia,[9136518]
690,journal of peasant studies  Ephemeral communities  spatiality and politics in rangeland interventions in Mongolia ,[9136518]
691,"newarticle by Harrison and  Chiroro on  legitimacy,  resilience and going beyond the natural in  naturaldisasters",[9160466]
692,"newarticle by Harrison and  Chiroro on  legitimacy,  resilience and going beyond the natural in  naturaldisasters  ",[9160466]
693,Paper published by CIDT's Canford Chiroro in   on differentiated resilience around natural disasters,[9160466]
694,New paper from   me and  team re Aust primary school teacher discourses on whiteness and  national identity,[9230923]
695,Whiteness and national identity  teacher discourses in Australian primary schools,[9230923]
696,Enjoyed this article! Check out this paper   via,[5002409]
697,"Read ""Dreams of Canadian Students"" involving 600 dream reports in the new issue of JCCP today!  Psych  CrossCulture",[9240646]
698,"SAGEpsychology Read ""Dreams of Canadian Students"" involving 600 dream reports in the new issue of JCCP today!  ",[9240646]
699,A comparison of goal setting and reputational orientations of African adolescents from refugee     psychology  OA,[9582885]
700,  Prior research de,[9617345]
701,Contexts that discriminate  international perspectives on the education of Roma students,[9622920]
702,newarticle by Sbastien Bainville on  landrights and  agrarian systems research in  BurkinaFaso  Available here,[9853784]
703,Unauthorized Status and Youth Development in the United States  Consensus Statement of the Society f,[9860152]
704,Unauthorized Status and Youth Development in the United States  Consensus Statement of the Society for Research,[9860152]
705,Unauthorized status and youth development in the US  Consensus statement of the society for research in  Adolescence,[9860152]
706,"HIV, Viral Suppression, and  New Technologies of  Surveillance and  Control",[5002409]
707,Unauthorized status and youth development in the US  Consensus statement of the society for research in  Adolescence ,[9860152]
708,Unauthorized Status and Youth Development in the United States  Consensus Statement of the Society for Research    ,[9860152]
709,How does having unauthorized immigrant parents impact children psychologically? Recent report surveys evidence,[9860152]
710,Refugees and child development thx for sharing,[9860152]
711,Mattias Krrholm compares the changing temporality of territorial appropriation in Malm's main square over time,[9860778]
712,"Or this, on temporality and territory in Malmo, Sweden  NGM2017",[9860778]
713,Mark Griffiths and Eleanor Brown explore the embodied experiences of  recently returned  international volunteers,[9860922]
714,"Oh and this, too    Ta",[9874455]
715,Melike Peterson   explores value of everyday encounters for living with difference in hyper-diverse areas,[9881584]
716,Checking last year's publication and  realizing I got 3 citations!  flabbergasted  bigpotofchocolatemousse  reallyhappy,[9881584]
717,  The global response      bodyandsociety,[5002409]
718,Happy to see that my article is now open access!  Living with difference in hyper-diverse areas,[9881584]
719,"Self-tracking in the Digital Era  Biopower, Patriarchy, and the New Biometric Body Projects",[10039041]
720,I love the patriarchy's commitment with objective mesures ,[10039041]
721,le sigh,[10039041]
722,This seems like a bit of a stretch to me,[10039041]
723,"Fitness tracking apps are ""patriarchy,"" --- says a feminist scholar well-versed in Foucault",[10039041]
724,Why training apps are patriarchal,[10039041]
725,"Self-tracking in the Digital Era Biopower, Patriarchy, and the New Biometric Body Projects -",[10039041]
726,newarticle by Sally Sargeson on  land ownership and  democratic participation in  Chinese communities  Read here,[10053550]
727,Reading the Human Brain,[5003065]
728,Free  ,[10065241]
729,New article with   in   on the counterinsurgency/conservation nexus in the Virunga Park,[10093251]
730,"New article on armed conservation in  Virunga, conflict dynamics and  contestations  DRC together with",[10093251]
731,"Guerrilla livelihoods and the dynamics of  conflict and  violence in the  Virunga National Park,  DRC  Congo",[10093251]
732,New article with   in   on the counterinsurgency/conservation nexus in the Virunga Park h,[10093251]
733,"Via    On  Virunga NP,  DRC  Increased militarisation of conservation fuels insurgent mobilisation",[10093251]
734,"Excited to read latest of   and   on  Virunga, helping to understand its complexities",[10093251]
735,New article on the counterinsurgency/conservation nexus in the Virunga     -      Kivu,[10093251]
736,New article on the counterinsurgency/conservation nexus in the Virunga     -,[10093251]
737,newarticle by   and    on the  counterinsurgency  conservation nexus in the  DRC,[10093251]
738,"""Reading the Human Brain  How the Mind Became Legible""    in Body and  Society  histpsych",[5003065]
739,How conservation and counterinsurgency are intertwined in Congo's Virunga National Park  conservation  DRCongo,[10093251]
740,"New article on armed conservation in  Virunga, conflict dynamics and  contestations  DRC together with   ht",[10093251]
741,EU claims support to Virunga increased security  But security for who and where? Research shows different conclusion,[10093251]
742,"Really great paper on the serious problems with the militarization of conservation, esp  In Africa  using Virunga N  Park",[10093251]
743,EU claims support to Virunga increased security  But security for who and where? Research shows different conclusion ht,[10093251]
744,"Great article by       on counterinsurgency and  conservation in Virunga Nat'l Park,  DRC",[10093251]
745,"Hi Devin, yes very common, esp  in central sector of Virunga  See here for more info about these joint operations",[10093251]
746,Virunga  Guerrilla livelihoods and  dynamics of conflict/violence,[10093251]
747,"newarticle by Astuti and  McGregor on indigenous  landclaims,  greengrabs and forest carbon politics in  Indonesia",[10116964]
748,"De-naturalizing ecological disaster  colonialism, racism and the global Dust Bowl of the 1930s",[10119713]
749,"""Reading the Human Brain  How the Mind Became Legible""    in Body and  Society  histp",[5003065]
750,"newarticle by Hannah Holleman on  ecological disaster,  colonialism,  racism and the global  DustBowl of the 1930s  h",[10119713]
751,New on   The post-Islamist problematic  ?'s of religion and  difference in everyday life,[10133454]
752,"In a timely new paper, Banu Gkarksel and  Anna Secor explore 'post-Islamism' in religion and everyday life in Turkey",[10133454]
753,"In a timely new paper, Banu Gkarksel and  Anna Secor explore 'post-Islamism' in religion and everyday life in Turkey  ",[10133454]
754,Very timely new publication on post-Islamism and  Turkey in   by Gokariksel and  Secor,[10133454]
755,"newarticle by Gewertz and  Errington on  intensive  agriculture,  prairie heritage and  land repurposing in  SouthDakota",[10177242]
756,"Amil Mohanan from   reviews Stephen Legg's ""Prostitution and the ends of empire""",[10180423]
757,"Amil Mohanan from   reviews Stephen Legg's ""Prostitution and the ends of empire""   ",[10180423]
758,"Sjstedt Landn, Ljuslinder and  Lundgren   analyse the moral geographies of public sector job relocation",[10262538]
759,"Sjstedt Landn, Ljuslinder and  Lundgren   analyse the moral geographies of public sector job relocation ",[10262538]
760,"""Reading the Human Brain  How the Mind Became Legible,""  's new piece in Bodyand Society",[5003065]
761,"Check out recent articles on Nordic social and  cult geog,  like this on public sector relocations in Sweden  NGM2017",[10262538]
762,"Check out recent articles on Nordic social and  cult geog,  like this on public sector relocations in Sweden",[10262538]
763,"""Ideological images of geographies are bound up with the ongoing struggle for economic and social resources""  politicalgeography",[10262538]
764,newarticle by   and    on credibility and  class in the evolution of  publicbanks in  Turkey,[10264346]
765,newarticle by   and    on credibility and  class in the evolution of  publicbanks in  Turkey  ,[10264346]
766,Print copy now available! Credibility and class in the evolution of public banks  the case of Turkey,[10264346]
767,newarticle by Lonie S  Newhouse on assembling  landcontrol after  displacement in rural  SouthernSudan,[10267007]
768,Chinese concerned others judge performance in large audiences  v  small  more than USA  Face/Dignity cultures key,[10277726]
769,I Am Dumber When I Look Dumb in Front of Many  vs  Few  Others  A Cross-Cultural Difference in How Audience S,[10277726]
770,Study shows cultural difference in how audience size affects self-Judgments and how we think others perceive us,[10277726]
771,"School Belonging, Generational Status, and Socioeconomic Effects on Mexican-Origin Children's Later Academic C",[2962255]
772,"Is it possible to read the mind, could authorities in the criminal justice system or the security services? Yes",[5003065]
773,I Am Dumber When I Look Dumb in Front of Many  vs  Few  Others,[10277726]
774,"""I Am Dumber When I Look Dumb in Front of Many  vs  Few  Others"" in Journal of Cross-Cultural Psychology",[10277726]
775,"excited to share with y'all most recent article   and I wrote about lawns, sustainability, and privilege",[10334704]
776,Amy Lebowitz and  Dan Trudeau   have researched 'lawn dissidents' who violate norms of N  Am suburban yards,[10334704]
777,Amy Lebowitz and  Dan Trudeau   have researched 'lawn dissidents' who violate norms of N  Am suburban yards  ,[10334704]
778,"Digging in  lawn dissidents, performing sustainability, and landscapes of privilege",[10334704]
779,Temporal Relationships Between IndividualismCollectivism and the Economy in Soviet Russia  Google Ngram analysis,[10344108]
780,Temporal Relationships Between IndividualismCollectivism and the Economy in Soviet Russia  Google Ngram analysis  htt,[10344108]
781,"20th Century Russian collectivist/individualist expression using Ngrams, and correlation with economic growth",[10344108]
782,Reading the Human Brain  How the Mind Became Legible,[5003065]
783,"  In this article, I analyse line-re     bodyandsociety",[10349305]
784,Corporeal Commodification and Womens Work  Feminist Analysis of Private Umbilical Cord Blood      bodyandsociety,[10349315]
785,"Nick Schuermans explores the mobile encounters of white, middle class South Africans as they move through Cape Town",[10369958]
786,"Nick Schuermans explores the mobile encounters of white, middle class South Africans as they move through Cape Town  ",[10369958]
787,"Really good piece - a special mention for the add visible in figure 2, which had me laughing aloud  teasing cc",[10369958]
788,and  K  Jenkins discuss the relational politics of life history methods and  development research in India,[10370119]
789,and  K  Jenkins discuss the relational politics of life history methods and  development research in India ,[10370119]
790,SAGEpsychology Confucian Culture Still Matters  The Benefits of Zhongyong Thinking  Doctrine of the Mean  for M,[10373951]
791,Confucian Culture Still Matters  The Benefits of Zhongyong Thinking  Doctrine of the Mean  for Mental Health,[10373951]
792,"From the excellent    ""Reading the Human Brain  How the Mind Became Legible  neuro",[5003065]
793,"SAGEpsychology Do you over/underestimate your abilities? Authors Kim, Kwon, Lee, and Chiu discuss why here -",[10374028]
794,"Do you over/underestimate your abilities? Authors Kim, Kwon, Lee, and Chiu discuss why here -",[10374028]
795,AssistProf   in  's Race Ethnicity and  Education on the school experience of 3 Black teachers,[10374766]
796,AssistProf   in  's Race Ethnicity and  Education on the school experience of 3 Black teachers ht,[10374766]
797,"""""--",[10761363]
798,This study shows that parenting of lower educated immigrant parents increases children's ties to their host culture,[10775507]
799,Muslim Immigrant Parents Social Status Moderates the Link Between Religious Parenting and Childrens Identific,[10775507]
800,"light reading - - and why in the U S  legacy of $ votes/""La via consumerista"" and not ""La via campesina""?",[10781886]
801,Prof  Garrett Graddy-Lovelace published an article on agrarian justice based on her work on the Farm Bill Practicum,[10781886]
802,Article available here    openaccess,[5003065]
803,"light reading - - and why in the U S  legacy of $ votes/""La via consumerista"" and not",[10781886]
804,"newarticle by Garrett Graddy-Lovelace on  coloniality,  US  agricultural policy and  agrarian  in justice",[10781886]
805,FREEACCESS to Graddy-Lovelace's article on the  coloniality of US  agricultural policy and   agrarian  in justice,[10781886]
806,The coloniality of US agricultural policy  articulating agrarian  in justice,[10781886]
807,FREEACCESS to Graddy-Lovelace's article on the  coloniality of US  agricultural policy and   agrarian  in justice  ,[10781886]
808,"fantastic review of 3  food  systems books critically examining politics, policy, and  nutrition transitions  research",[10786523]
809,"fantastic review of 3  food  systems books critically examining politics, policy, and  nutrition transitions",[10786523]
810,Freedom lessons  Black mothers asserting smartness of their children,[10911030]
811,"Soundscapes, emotional geographies and Mnires disease    Now online",[10991810]
812,Sarah Bell explores the role of fluctuating soundscapes in the emotional geogs of people with Mnires disease,[10991810]
813,"Teen Dating Violence, Sexual Harassment, and Bullying Among Middle School Youth  Examining Measurement Invarian",[5016739]
814,Wondered if the paper below may be of interest?   Shout if you have any trouble accessing it if so!,[10991810]
815,Exploring the experiences of general practice waiting rooms through elicited drawings by Eggleton  Kearns and  Neuwelt,[11720633]
816,Exploring the experiences of general practice waiting rooms through elicited drawings by Eggleton  Kearns and  Neuwelt  ,[11720633]
817,My new paper on exploring the experiences of general practice waiting rooms through elicited drawings,[11720633]
818,Drinking in the dark  Samantha Wilkinson   sheds light on young peoples alcohol consumption experiences,[11720690]
819,Drinking in the dark  Samantha Wilkinson   sheds light on young peoples alcohol consumption experiences ,[11720690]
820,New paper by   fr   in Social and  Cultural Geography on young peoples drinking experiences,[11720690]
821,Congratulations to our   for her new paper in Social and Cultural Geography on young people and alcohol,[11720690]
822,Pleased to see  's paper on young people's drinking experiences in suburban Manchester out,[11720690]
823,Greta paper from   in   on young peoples alcohol consumption experiences,[11720690]
824,"Teen Dating Violence, Sexual Harassment, and Bullying Among Middle School Youth  Examining",[5016739]
825,Sebastian Schipper uses the Israeli tent protests of 2011 to explore social movements in an era of post-democracy,[11720752]
826,Sebastian Schipper uses the Israeli tent protests of 2011 to explore social movements in an era of post-democracy  ,[11720752]
827,  a review essay on two recent books about geographical aesthetics by,[11720803]
828,newarticle by Zhao and  Rokpelnis on local  perceptions of  grassland  degradation in  China  Available here,[11897855]
829,Shameless self promotion  Article on  Ningxia land degradation finally out in,[11897855]
830,"haha, no - i meant yours  mine is about grass",[11897855]
831,newarticle by Masson et al  on struggling for  foodsovereignty in the World March of Women  Available here,[11897914]
832,FREEACCESS to Masson et al 's article on struggling for  foodsovereignty in the  WorldMarchofWomen  Read it here,[11897914]
833,Notice that  womensland is a key component here,[11897914]
834,Effect of Trajectories of Friends' and  Parents' School Involvement on Teens' Engagement and  Achievement HT,[5016943]
835,Interesting discussion on how  foodsovereignty is being re-signified as a  feminist issue by non-peasant transnational feminist network,[11897914]
836,Interesting discussion on how  foodsovereignty is being re-signified as a  feminist issue by non-peasant transnational femin,[11897914]
837,OpenAccess and the  foodmovement  We're all about this!  IStandWithFarmers,[11897914]
838,FREEACCESS to Masson et al 's article on struggling for  foodsovereignty in the  WorldMarchofWomen  Read it here  htt,[11897914]
839,newarticle commentary by Ye et al  on left-behind elderly and  Chinas  industrial  development  Available here,[11913597]
840,Read the   Grassroots Voices trilogy -- all free to download! Part two 'Left-behind elderly',[11913597]
841,Left-behind elderly supporting Chinas industrial development  Free access!  globaldev,[11913597]
842,FREEACCESS to a new Grassroots Voices trilogy on  China - Part 2 on left-behind  elderly and   industrial development,[11913597]
843,FREEACCESS to a new Grassroots Voices trilogy on  China - Part 2 on left-behind  elderly and   industrial development  h,[11913597]
844,"newarticle by John Bohstedt on  foodriots,  provisions, and the 2008  foodcrisis in  Europe and  China  Read here",[11959312]
845,"Interesting paper by Gavin Smith on surveillance, data and  embodiment and  the work of being watched",[5024110]
846,"newarticle by John Bohstedt on  foodriots,  provisions, and the 2008  foodcrisis in  Europe and  China  Read here  ht",[11959312]
847,newarticle by Kjersti Thorkildsen on  justice-seeking strategies by the  anti-dam movement in  Brazil  Read here,[11960182]
848,"Justice-seeking strategies of  anti-dam movement Ribeira Valley,  Brazil  hydropower Kjersti Thorkildsen",[11960182]
849,FREEACCESS extended to  's article on  justice-seeking strategies by the  anti-dam movement in  Brazil,[11960182]
850,FREEACCESS extended to  's article on  justice-seeking strategies by the  anti-dam movement in  Brazil  h,[11960182]
851,"Land yes, dam no! Justice-seeking strategies by the anti-dam movement in the Ribeira Valley, Brazil",[11960182]
852,The Journal of Peasant Studies!!! So excited about this article,[12021544]
853,"and    debate encounters, examining how strangeness fades within sustained place-making",[12028767]
854,investigates the ways in which walking practices intersect with social difference for Muslim women,[12082651]
855,"Surveillance, Data and Embodiment  On the Work of Being Watched  research",[5024110]
856,investigates the ways in which walking practices intersect with social difference for Muslim women ,[12082651]
857,'s paper on walking interviews and   in mobilities research with Muslim women is out now!,[12082651]
858,Another great paper in,[12082651]
859,Delighted this is out   Pluralising the walking interview  researching  im mobilities with Muslim women,[12082651]
860,Delighted this is out   Pluralising the walking interview  researching  im mobilities with Muslim women ,[12082651]
861,Extracurricular Activities in Multiethnic Middle Schools  Ideal Context for Positive Intergroup Attitudes?,[12085136]
862,Letting Oneself Go Isn't Enough  Cognitively Oriented Expressive Writing Reduces Preadolescent Peer Problems,[12089664]
863,New book review by   about cultural geography on the Norfolk Broads,[12161914]
864,"Architecture of Sensation  Affect, Motility and the Oculomotor",[12165389]
865,Heidi Nast asks why declining fertility rates and  financial crises are driving Japanese men 'into the arms of dolls',[12217476]
866,"Direct link, I find that Aussie universities are underrated -- Surveillance, Data and Embodiment via",[5024110]
867,"Heidi Nast combines geopolitics, political economy, demography and psychoanalytic approaches in this fascinating study of Japanese sex dolls",[12217476]
868,"Into the arms of  dolls   Japans declining  fertility rates, the 1990s   bioethics",[12217476]
869,"Might be of interest,  ?",[12217476]
870,That whole journal is filled with stuff like this  E g  or how about ?,"[12217476,12851719,12986165]"
871,New in   Heidi Nast explores the psychosocial and  geopolitical drivers of demand for sex dolls in Japan,[12217476]
872,My newest article at Body and  Society,[12224401]
873,"My new article in Body and  Society  ""Fetal-Maternal Intra-action  Politics of new Placental Biologies""",[12224401]
874,New research from,[12224401]
875,A delightful read on the self and non-self in the fetal-maternal 'intra-action',[12224401]
876,Cultivating Conformists or Raising Rebels? Connecting Parental Control and Autonomy Support to Adolescent Delin,[12259917]
877,"School Belonging, Generational Status, and Socioeconomic Effects on Mexican-Origin Children's Later Academic Compe",[2962255]
878,"Surveillance, Data and Embodiment  On the Work of Being Watched  policestate  surveillance  panopticon",[5024110]
879,"New article by Brauer   on  parentalcontrol,  autonomy, and   delinquency uses  NLSY79 and   NLSY79  ChildYA","[12259917,12259917]"
880,ICYMI  Cultivating conformists or raising rebels? Brauer   uses  NLSY79 C/YA to study parent influences,[12259917]
881,My paper in JORA in print this month! Cultivating Conformists or Raising Rebels? Connecting Parental Control,[12259917]
882,Cultivating Conformists or Raising Rebels? Connecting Parental Control and  Autonomy Support to Adolescent Delinquency,[12259917]
883,Support From Parents and Teachers in Relation to Psychosomatic Health Compl     Psychiatry,[12260814]
884,Residential Mobility and Adolescent Achievement and Behavior  Understanding Timing and Extent of Mobility,[12262227]
885,"Lisa Blackman,""The New Biologies  Epigenetics, the Microbiome and Immunities"" in Body and  Society",[12292733]
886,"Interesting issue  ""The New Biologies  Epigenetics, the Microbiome and Immunities""  thebody and society",[12292733]
887,The ethnographic novel as an activist mode of existence    on using creative research methodologies,[12390559]
888,"Surveillance, Data and Embodiment  On the Work of Being Watched by",[5024110]
889,Research with vulnerable participants' issue by   in   with my paper on activismand narratives,[12390559]
890,Research with vulnerable participants' issue by   in   with my paper on activismand narratives h,[12390559]
891,"""   enacting milieu, by means of sharing and  presenting, discussing and  imagining, crafting and  performing ""  SoFiZine",[12390559]
892,newarticle by Jennifer A  Devine on  communityforest concessionaires and resisting  greengrabs in  Guatemala,[12440789]
893,New article / nuevo articulo Jennifer A  Devine  2016  Community forest concessionaires  Resisting green grabs,[12440789]
894,"Jennifer Devine, Community forest concessionaires  Resisting green grabs and  producing political subjects  Guatemala",[12440789]
895,"Jennifer Devine, Community forest concessionaires  Resisting green grabs and  producing political subjects  Guatemala ",[12440789]
896,Community forest concessionaires  resisting green grabs and producing political subjects in Guatemala,[12440789]
897,Community forest concessionaires  resisting green grabs and producing political subjects in Guatemala h,[12440789]
898,newarticle by Rankin et al  on  politicaltransition and state formation in  Nepals  agrarian districts,[12441086]
899,"oops, here's right link",[5024110]
900,Roads of change  political transition and state formation in Nepals  agrarian districts cc,[12441086]
901,Motivations for  risk taking at Australian  beaches  new paper by Todd Walton and  Wendy Shaw     geography,[12527166]
902,Todd Walton and Wendy Shaw investigate the risk-taking proclivities and cultural protocols of Australian beach use,[12527166]
903,Motivations for  risk taking at Australian  beaches  new paper by Todd Walton and  Wendy Shaw     ,[12527166]
904,"newarticle by Peter Mollinga on secure rights, non-credibility, and dynamics of canal  irrigation in  India",[12560928]
905,newarticle by Almut Schilling-Vacaflor on limiting  participation and taming dissent in neo-extractivist  Bolivia,[12576816]
906,NaturalResources  landgrabbing  Bolivia  governance  participation,[12576816]
907,"Shifting Science, Technology, Engineering, and Math Stereotypes? Considering the Role of Peer and Teacher Gende",[12578741]
908,"Guess, who is first  Differences in empathic concern and perspective taking across 63 countries,",[12629167]
909,"Surveillance,  Data and  Embodiment  On the Work of  BeingWatched  via",[5024110]
910,wow  America I'm impressed  We rank among the highest nations in our sense of  empathy  allthefeels,[12629167]
911,The most empathetic country in the world  Ecuador,[12629167]
912,The most empathetic countries in the world have just been ranked,[12629167]
913,"7! Take THAT Taiwan! Korea, you're going down",[12629167]
914,So country with 2nd-highest empathy score  is also one of the worst repressive societies,[12629167]
915,"Higher  empathy countries higher A, C, self-esteem, emotionality, well-being, prosocial behavior",[12629167]
916,Britain ranked one of the world's least empathetic countries according to study  47th out of 63  Agree or disagree?,[12629167]
917,Britain ranked one of the world's least empathetic countries according to study  47th out of 63  Agree or disagree? h,[12629167]
918,"W/  WVS data  Differences in Empathic Concern and  Perspective Taking acr 63 Countries, by Chopik/OBrien/",[12629167]
919,"Slovakia, Czechia, Finland, Estonia among 10 LEAST empathetic countries  How come we have great software developers?",[12629167]
920,"Just published new essay looking at the relationship between surveillance, data and embodiment  Check it out",[5024110]
921,"Scientific study of empathy across 63 countries  Ecuador  1 , Peru  3 , U S   7 , Costa Rica  9     Venezuela  62",[12629167]
922,"If only  In a 63-country study  N=100,000  done in 2016, Venezuelans scored second to last for empathy",[12629167]
923,Hi   her's the link to Culture and Empathy not sure why I didn't include it right away,[12629167]
924," - Oct 14, 2016",[12629167]
925,SAGEpsychology ,[12629167]
926,IACCP  research   culturaldifferences,[12629167]
927,"Interesting serious great study on empathy and culture ! For leader , business , school, familly and couple ?",[12629167]
928,Victims or perpetrators? Explaining media framing of Roma across Europe Abstract Discrimination against Roma is a,[12636672]
929,"Surveillance, Data, and  Embodiment  On the Work of Being Watched",[5024110]
930,"JPS review symposium on Tania Li's Lands End, with me, Henry Bernstein and Wendy Wolford  globaldev",[12708518]
931,Review Symposium  Land's End  Review by Henry Bernstein,[12708518]
932,FREEACCESS to Henry Bernstein's paper is available here,[12708518]
933,"Matthew Hannah reviews ""Hitlers geographies  the spatialities of the Third Reich"" by Giaccaria and Minca",[12851299]
934,Shaun Teo and  Harvey Neo tell stories from a Singaporean street football court to reconsider enchanting encounters,[12851566]
935,and  Matej Blazek feel their way through the role of emotions in a politics of care within academia,[12851719]
936,"Academia, emotions and a politics of care - ping",[12851719]
937,Anna de Jong from   troubles distinctions between activism and tourism in a journey to,[12851861]
938,Full access to my new paper w/   Solutions and Frictions in Civic Hacking v/  CivicTech  CivicMedia,[12878857]
939,Full access to my new paper w/   Solutions and Frictions in Civic Hacking v/  CivicTech  Civ,[12878857]
940,"Great article - Surveillance, Data and Embodiment  On the Work of Being Watched  Gavin JD Smith, 2016  -",[5024110]
941,and    argue a focus on frictions is crucial for a critical understanding of smart city innovations,[12878857]
942,New paper in   w/   'Solutions and frictions in civic hacking',[12878857]
943,and    argue a focus on frictions is crucial for a critical understanding of smart city innovations ,[12878857]
944,How civic hacking is pursed and its challenges? New paper w/   on solutions and frictions in,[12878857]
945,"Mario Liong reviews ""Masculinities and Place"" edited by   and",[12946465]
946,newarticle by Mareike Winchell on bonded histories and the encumbrances of exchange in  indigenizing  Bolivia,[12950060]
947,"""Geography and art  encountering place across disciplines"" New paper based on our Geog and  Art Masterclass",[12957103]
948,"Jordi Nofre and colleagues offer a geo-ethnography of seduction in Club Carib, a Lisbon dancing bar",[12986165]
949,I always admire people who can do data collection and get a paper out of something they wanted to do anyway   highered,[12986165]
950,Are there gov  grants avail?,[12986165]
951,"Lovely, brilliant read -    Gavin J D Smith, 2016  -",[5024110]
952,what have i been telling ya'll?! hmmm?  IToldYouSo  ~_^,[12986165]
953,On this week's edition of why I'm in the wrong field,[12986165]
954,"Emma Walcott-Wilson reviews ""The African Burial Ground in New York City"" by Andrea Frohne",[12986233]
955,Ebba Hogstrom explores spatialisations of mental health care in Swedish post-asylum landscapes,[12986378]
956,"Dimitrios Stergiou et al study the emergence of 2nd home conversions, as a response to economic crisis, in Greece",[12986557]
957,"Dimitrios Stergiou et al study the emergence of 2nd home conversions, as a response to economic crisis, in Greece  ",[12986557]
958,Paul Kroskrity on recent trends in ling anth of Native North America,[13058955]
959,See this from my brainy and compassionate daughter,[13070848]
960,Paper by   on 'Dramatising austerity' - what austerity becomes as it surfaces in women's lives and  the challenges of representation,[13070848]
961,Performance fatigue as result of sustaining our data proxies - perpetually contactable and on virtual display - ,[5024110]
962,Dramatising austerity  holding a story together  and why it falls apart,[13070848]
963,So good to see this out - such an inventive way to explore the gendering of austerity,[13070848]
964,Think this paper 'Dramatising Austerity  holding a Story Together  and why it falls apart     is now free to access,[13070848]
965,Excellent Ruth and thanks for the mention  I'll be sure to cite this in my next piece   Ive got something in prep on blurring fact/fiction,[13070848]
966,Excellent Ruth and thanks for the mention  I'll be sure to cite this in my next piece   Ive got something in prep on blu,[13070848]
967,Think this paper 'Dramatising Austerity  holding a Story Together  and why it falls apart     is now free to access  ,[13070848]
968,"Paving Pathways Through the Pain  A Grounded Theory of Resilience Among Lesbian, Gay, Bisexual, Trans, and Queer",[13090221]
969,"Paving Pathways Through the Pain  A Grounded Theory of Resilience Among Lesbian, Gay, Bisexual, Trans, and Queer",[13090221]
970,Paving Pathways Through the Pain  A Grounded Theory of Resilience among  LGBTQ  a  HT    LGBT  Queer,[13090221]
971,"The impact of managing the data and signals that leak from our bodies -  Smith, 2016  -   ",[5024110]
972,"reflects geographically on doing ethnography in the area of religion, addiction and  drug treatment",[13093423]
973,"Residential ethnography, mixed loyalties, and religious power  ethical dil     Psychiatry",[13093423]
974,"Investigating journeys to Santiago de Compostela in Spain, Mats Nilsson examines contemporary forms of pilgrimage",[13093469]
975,"Investigating journeys to Santiago de Compostela in Spain, Mats Nilsson examines contemporary forms of pilgrimage  ",[13093469]
976,newarticle by Julie Guthman on rent-seeking and  biopolitical devolution in  Californias  strawberry industry,[13121540]
977,newarticle by Julie Guthman on rent-seeking and  biopolitical devolution in  Californias  strawberry industry  ,[13121540]
978,"New out   Contested terrain food sovereignty historical, relational interactive approach Schiavoni",[13150188]
979,The contested terrain of food sovereignty construction - read the   research with  FreeAccess!,[13150188]
980,The contested terrain of  foodsovereignty construction -  openaccess in,[13150188]
981,"The contested terrain of  foodsovereignty construction  toward a historical, relational and interactive approach",[13150188]
982,Experiences With Parents and Youth Physical Health Symptoms and Cortisol  A Daily Diary Investigation,[2977312]
983,Nourishing our parasitic data-proxies to maintain our digital reputations and identities    I am what I post,[5024110]
984,An informative Friday gift from   a limited time  freeaccess  openaccess article on  Foodsovereignty research  Download now!,[13150188]
985,"New in-depth article abt  foodsovereignty by our former colleague  ! It's great research, read here",[13150188]
986,"Weekend read  The contested terrain of  foodsovereignty construction  historical, relational and  interactive approach",[13150188]
987,An informative Friday gift from   a limited time  freeaccess  openaccess article on  Foodsovereignty research  Dow,[13150188]
