,body,cites_papers
1007,Gender differences in masturbation and orgasm! experiences 1st graph women 2nd graph men,[7160231]
1008,Masturbation Experiences of Swedish Senior High School Students Gender Differences and Similarities a HT,[7160231]
1009,Masturbation Experiences of Swedish Senior High School Students Gender Differences and Similarities a,[7160231]
1010,Stephanie Miedema -- an EmorySociology grad student -- has a new article in Gender and Society Check it out!,[7340942]
1011,"Social inequalities, empowerment, and womens transitions into abusive marriages a case study from Myanmar",[7340942]
1012,women and abusive marriages a case study from Myanmar   StopVAW,[7340942]
1013,"Social Inequalities, Empowerment, and Womens Transitions into Abusive Marriages A Case Study  gendersociety",[7340942]
1014,These Critics Still Dont Write Enough about Women Artists Gender Inequality in the Newspa gendersociety,[7353064]
1015,"The Division of Child Care, Sexual Intimacy, and Relationship Quality in Couples gendersociety",[7353065]
1016,"The division of child care, sexual intimacy, and relationship quality in couples",[7353065]
1017,Equal division of child care in hetero cpls linked 2 higher quality rltnshps and more satisfying SexLife 4 both sexes,[7353065]
1018,"Men benefit from doing childcare, but it also improves rel quality and intimacy compared to mom's doing it all",[7353065]
1019,"Men benefit from doing childcare, but it also improves rel quality and intimacy compared to mom's doing it all ",[7353065]
1020,Neuro_Skeptic Influence of menstrual cycle phase on resting-state functional connectivity,[7360918]
1021,Influence of menstrual cycle phase on resting-state functional connectivity,[7360918]
1022,Closer steps toward understanding influence of menstrual cycle on smoking cessation in women bsd,[7360918]
1023,"Influence of menstrual cycle phase on resting-state functional connectivity in naturally cycling, cigarette bsd",[7360918]
1024,Research  Influence of menstrual cycle phase on cigarette-dependent women ,[7360918]
1025,"Influence of menstrual cycle phase on resting-state functional connectivity in cycling, cigarette-dependent women",[7360918]
1026,"Girls- want to quit smoking? Start the week before your period, your resolve is stronger!",[7360918]
1027,"MenstrualCycle influence on resting-state functional connectivity in naturally cycling, cigarette-dependent women",[7360918]
1028,"Young women more likely to endorse same-gender attraction, but men reach sexual orientation milestones earlier",[7562875]
1029,Endorsement and Timing of Sexual Orientation Developmental Milestones Sexual Minority Young Adults a HT,[7562875]
1030,Endorsement and Timing of Sexual Orientation Developmental Milestones Sexual Minority Young Adults a,[7562875]
1031,"It's good to see research on this important and under-studied topic Onset of sexual feelings, behaviour and identity",[7562875]
1032,Endorsement and Timing of Sexual Orientation Developmental Milestones Sexual Minority Young Adults,[7562875]
1033,We just published Still Second Class Sexual Harassment of Graduate Students  institutionalbetrayal  AND,[7583185]
1034,The journal we published in is respected peer-reviewed  institutionalbetrayal AND,[7583185]
1035,New study on sexual harassment of women grad students by UO psychologist Jennifer Freyd and her collaborators,[7583185]
1036,38% of female grad students report experiencing SexualHarassment at school harassment linked to negative outcomes,[7583185]
1037,Citation is at found via,[7583185]
1038,Still Second Class Sexual Harassment of Graduate Students a HT,[7583185]
1039,Free research - Still Second Class Sexual Harassment of Graduate Students,[7583185]
1040,Still Second Class Sexual Harassment of Graduate Students,[7583185]
1041,SAGEpsychology Still Second Class Sexual Harassment of Graduate Students PWQ4U,[7583185]
1042,Still Second Class Sexual Harassment of Graduate Students,[7583185]
1043,Yes! Let's do a better job incorporating intersectionality into quantitative psychology research,[7604628]
1044,Invited Reflection Intersectionality Theory and Feminist Psychology Psychiatry,[7614038]
1045,Invited Reflection Intersectionality as an Epistemological Challenge to  Psychiatry,[7614045]
1046,Cy BiolSexDiffer Age and sex dependent effects of early overnutrition on metabolic parameters and the role of,[8057247]
1047,My article coauthor Yulia Dementieva titled The Contextual Specificity of Gender is now online!  springerlink,[8084434]
1048,My article coauthor Yulia Dementieva titled The Contextual Specificity of Gender is now online!,[8084434]
1049,Contextual Specificity of Gender Femininity and Masculinity in College Students Same- Other-Gender Peer Contexts,[8084434]
1050,"Study Doing Gender Online New Mothers Psychological Characteristics, Facebook Use, and Depressive Symptoms",[8175741]
1051,Study explains why some new moms post the baby pictures non-stop on socialmedia Via Sex Roles Journal,[8175741]
1052,"New Mothers' Psychological Characteristics, Facebook Use, and Depressive Symptoms",[8175741]
1053,Facebook activity and profile pictures can help identify new mothers at risk for postpartum depression,[8175741]
1054,Has the American Publics Interest in Info Related to Rel'ps Beyond The Couple Increased Over Time?,[8191883]
1055,Has the American Publics Interest in Info Related to Rel'ps Beyond The Couple Increased Over Time?   ,[8191883]
1056,Has the American public interest in Polyamory and Open Relationships increased from 2006 to 2015? Another,[8191883]
1057,article suggests rules of romance are changing as web searches for poly and openrelationships increase,[8191883]
1058,Polyamory trending? Has Interest in Information Related to Relationships Beyond The Couple Increased Over Time?,[8191883]
1059,NICE!!  Google Trends shows that searches for polyamory and open relationships have increased over the last ten,[8191883]
1060,"Google searches for polyamory have significantly increased from 2006-2016, esp relative to other popular searches",[8191883]
1061,"NormanBuffong  DrZhana Google searches for polyamory have significantly increased from 2006-2016, esp relati",[8191883]
1062,Has American Public's Interest in Information Related to Relationships Beyond The Couple Increased Over Time? a,[8191883]
1063,Has American Public's Interest in Information Related to Relationships Beyond The Couple Increased Over Time? a ,[8191883]
1064,Has the American Publics Interest in Information Related to Relationships Beyond The Couple Increased Over Time?,[8191883]
1065,Grateful for Tumbleweed review in  ! Love the adjectives ambitious compelling careful optimistic+ bleak!,[8201062]
1066,'Cisgender psychologists' attitudes to trans people'   now OpenAccess via FAC LBGT research,[8270885]
1067,'Cisgender psychologists' attitudes to trans people'   now OpenAccess via FAC LBGT,[8270885]
1068,Media Coverage of Female and Male High Court Appointees in Five Democracies New from   and others,[8336040]
1069,"Kathryn Yount, Stephanie Miedema and Chris Martin of EmorySociology publish new article in the journal, Sex Roles",[8344121]
1070,Gender ideologies and young mens responses to workfamily policies menshealth gender,[8393154]
1071,"Masculinity and the Stalled Revolution How Gender Ideologies, Norms Shape Mens Responses to WorkFamily Policies",[8393154]
1072,How Gender Ideologies and Norms Shape Mens Responses to WorkFamily Policies genderequity masculinity paywall,[8393154]
1073,Masculinity and the Stalled Revolution How Gender Ideologies and Norms Shape Young Mens Respo gendersociety,[8393154]
1074,Men are more likely to support shared care work if they think their peers do this too,[8393154]
1075,How gender norms shape young mens responses to workfamily policies menshealth,[8393154]
1076,New paper on family-friendly legislative practices in Politics and Gender with Dave Cutts   and   - ,[8394340]
1077,You might find this useful from me and colleagues - - AMs under growing pressures,[8394340]
1078,Why do young ppl use condoms? For protection against pregnancy 51% of partners STIs 17% both 33%,[8425654]
1079,Competing Priorities Partner-Specific Relationship Characteristics and Motives for Condom Use At-Risk Young Adults ,[8425654]
1080,Competing Priorities Partner-Specific Relationship Characteristics and Motives for Condom Use At-Risk Young Adults,[8425654]
1081,Competing Priorities Partner-Specific Relationship Characteristics and Motives for At-Risk Young Adults Condom Use,[8425654]
1082,Partner-Specific Relationship Characteristics and Motives for Condom Use Among At-Risk Young Adults,[8425654]
1083,fear of negative evaluation and social distress when dating associated with sexting behaviors,[8425971]
1084,Relational Anxiety and Sexting,[8425971]
1085,New study Relational anxiety and sexting,[8425971]
1086,Would someone mind sexting or emailing me a copy of this sexting paper? Thanks very much,[8425971]
1087,"Undergrads sexting linked to low attachment avoidance, fear of negative evaluation and social distress when dating",[8425971]
1088,Relational Anxiety and Sexting a MT,[8425971]
1089,MT   New study Does relational anxiety pressure young adults to participate in sexting?,[8425971]
1090,New Journal of Sex Research study Does relational anxiety pressure young adults to participate in sexting?,[8425971]
1091,SexSciSociety  kinseyinstitute New Journal of Sex Research study Does relational anxiety pressure young ad,[8425971]
1092,nRICHd_Pursuits  SexSciSociety  kinseyinstitute New Journal of Sex Research study Does relational anxie,[8425971]
1093,Low attachment avoidance and high fear of negative evaluation from a dating partner predict why people sext,[8425971]
1094,Relational Anxiety and Sexting a HT,[8425971]
1095,"Profiles of African Am College Students Alcohol Use and Sexuality Assoc w Stress, Discrimination and Social Support",[8439929]
1096,"Profiles of African Am College Students' Alcohol Use and Sexuality Assoc w Stress, Discrimination and Social Support",[8439929]
1097,"African Am College Students Alcohol Use and Sexual Behaviors Stress, Discrimination and Support Impact",[8439929]
1098,"African Am College Students Alcohol Use and Sexual Behaviors Stress, Discrimination and Support Impact HT",[8439929]
1099,Do Women and Men Respond Differently to Negative News?,[8443207]
1100,"Politics and Gender - He Said, She Said The Impact of Candidate Gender in Negative Campaigns",[8443211]
1101,The Impact of Candidate Gender in Negative Campaigns,[8443211]
1102,Interesting new study Exploring US Social Work Students Sexual Attitudes and Abortion Viewpoints,[8457277]
1103,New article from research team on US MSW student's attitudes on sexuality and abortion in Journal of Sex Research,[8457277]
1104,Exploring US Social Work Students Sexual Attitudes and Abortion Viewpoints,[8457277]
1105,Exploring US Social Work Students Sexual Attitudes and Abortion Viewpoints a HT,[8457277]
1106,Hot of the presses! Development of a new measure of sexual contingent self-worth,[8463231]
1107,Development and Validation of the Sexual Contingent Self-Worth Scale,[8463231]
1108,Development and Validation of the Sexual Contingent Self-Worth Scale a HT,[8463231]
1109,This scale for measuring selfesteem vis--vis sexuality will be useful in studies of psychosocial aspects of HIV,[8463231]
1110,This scale for measuring selfesteem vis--vis sexuality will be useful in studies of psychosocial aspects of HIV ,[8463231]
1111,Our new paper on relationship between importance of family values and homophobia in Scotland  andLithuania,[8477281]
1112,Our new paper on relationship between importance of family valuesandhomophobia in ScotlandandLithuania,[8477281]
1113,Cross cultural analysis shows the role of the family in national identity definition predicts homophobia Open Access,[8477281]
1114,"New by  ,Kalinauskaiteand  Impact of Family Values on Homophobia in LithuaniaandScotland",[8477281]
1115,Evidence of correlation between national identification and homophobia Important to decouple identities and prejudice,[8477281]
1116,Full text of my paper with   on homophobia and national endorsement of family values,[8477281]
1117,Impact of Natl ID and Perceived Importance of Family Values on Homophobic Attitudes in Lithuania and Scotland LGBT,[8477281]
1118,Impact of Natl ID and Perceived Importance of Family Values on Homophobic Attitudes in Lithuania and Scotland,[8477281]
1119,Interesting graph,[8477281]
1120,"Religious Beliefs, Gender Consciousness, and Womens Political Participation",[8490677]
1121,"My newest paper w   Religious Beliefs, Gender Consciousness, and Womens Political Participation",[8490677]
1122,"Bystander Attitudes to Prevent Sexual Assault A Study of College Students in the US, Japan, India Vietnam and China",[8598775]
1123,"Bystander Attitudes to Prevent Sexual Assault A Study of College Students in the US, Japan, India Vietnam and China h",[8598775]
1124,Evidence for sex differences in osteoarthritis of the knee - potential for targeted treatment bsd,[8609865]
1125,Evidence for sex differences in osteoarthritis of the knee - potential for targeted treatment bsd,[8609865]
1126,Book review on Dispossession the performative in the political by Leticia Sabsay,[8698040]
1127,Ohhh can't wait to read and cover on EP ,[8719806]
1128,"from the perspective of a breastfeeding mother, what characterizes an ideal public sphere in a liberal society?",[8719806]
1129,"MT   from the perspective of a breastfeeding mother, what characterizes an ideal public sphere in",[8719806]
1130,Sex differences in pain behaviors following three early life stress paradigms   ,[8730665]
1131,Sex differences in pain behaviors following three early life stress paradigms    ,[8730665]
1132,"Antnia Casellas' review on Public spaces, gender and diversity Geographies for inclusive cities",[8819419]
1133,'Stepping through the looking glass The future for women in sport' by R Hall and   womeninsport,[8858757]
1134,'Stepping Through the Looking Glass The Future for Women in Sport' by Ruth Hall and   scholarsaturday,[8858757]
1135,'Stepping Through the Looking Glass The Future for Women in Sport' by Ruth Hall and   scholarsaturday ,[8858757]
1136,Legalizing Parents and Other Caregivers A Family Immigration Policy socialpolitics,[8889081]
1137,Clare Mariskind's book review on Joining the resistance,[8954227]
1138,Gender and Society article Carceral and Intersectional Feminism in Congress,[8998953]
1139,"Carceral and Intersectional Feminism in Congress The Violence Against Women Act, Discourse, a gendersociety",[8998953]
1140,"Carceral and intersectional feminism in Congress The Violence Against Women Act, discourse, and policy",[8998953]
1141,"The politics of gender in the UN Security Council resolutions on women, peace and security",[9036833]
1142,"To attract more competitive job candidates, family-supportive policies matter",[9076649]
1143,Do gender roles and stereotypes about STEM careers explain women and mens science pursuits? New research suggests yes,[9099050]
1144,Do gender roles and stereotypes about STEM careers explain women and mens science pursuits? New research,[9099050]
1145,Emma Berman and Jody Emel's review of Buzz urban beekeeping and the power of the bee,[9131831]
1146,Context matters-living in areas w LGBT resources related to outnesssocial support and less internalized homophobia,[9141999]
1147,Context matters for outness Queer women more likely to ComeOut if they live in affirmative places w LGB resources,[9141999]
1148,"Differences Across Contexts Minority Stress and Interpersonal Relationships for Lesbian, Gay and Bisexual Women a",[9141999]
1149,"First, first author paper, 3 year in the making Same sex other sex gender differences in adolescent empathy",[9146660]
1150,Empathy gap starts as early as young teenagers - other evidence shows it can start even earlier,"[9146660,15437811]"
1151,Q Why do people care less when men have problems than when women do? A there is a gender empathy gap,[9146660]
1152,Studying sex as a biological_variable Dos and don'ts,[9154442]
1153,Here is another which includes perspectives from the Canadian and American funding agencies --,[9154442]
1154,Bluehand BluehandFamily BritainFirst realscientists Here is another which includes perspectives from the Ca,[9154442]
1155,"When young ppl are exposed 2 romantic vs sexual or neutral cues, they rate themselves as less sexually permissive",[9219198]
1156,Priming Sexual and Romantic Representations Sex Encourages and Romance Discourages Sexual Permissiveness Sometimes a,[9219198]
1157,Priming Sexual and Romantic Representations Sex Encourages and Romance Discourages Sexual Permissiveness Sometimes a ,[9219198]
1158,Sexual cues prime ppl to rate themselves as more sexually permissive than romantic cues,[9219198]
1159,Sexual cues prime ppl to rate themselves as more sexually permissive than romantic cues htt,[9219198]
1160,Sexual Possible Selves and Strategies of 1st-Semester College Students What Do They Hope for and Fear? a HT,[9273255]
1161,Sexual Possible Selves and Strategies of 1st-Semester College Students What Do They Hope for and Fear? a,[9273255]
1162,Preclinical research getting it Right and moving us closer to Sex-Selective Therapies  bsd,[9536437]
1163,Preclinical research getting it Right and moving us closer to Sex-Selective Therapies  bsd  ,[9536437]
1164,New piece out in IFjP with Ceridwen Spark on women's political participation in Melanesia,[9570841]
1165,interesting but doesn't account for why those who could win don't run See,[9570841]
1166,Sport = Male But Not All Sports Investigating the Gender Stereotypes of Sport Activities at the Explicit and ,[9578251]
1167,Sport = Male But Not All Sports,[9578251]
1168,'Investigating the Gender Stereotypes of Sport Activities at the Explicit and Implicit Levels' scholarsaturday,[9578251]
1169,"Women have darker skin, eyes and hair than men given the same genotype  ",[9613669]
1170,New article by   on women's humanrights struggles and collectiveidentity in Honduras WHRD,[9627710]
1171,Spatial imaginaries and collectiveidentity in womens humanrights struggles in Honduras,[9627710]
1172,"Maaret Jokela-Pansini, Spatial imaginaries and collective identity in womens human rights struggles in Honduras,",[9627710]
1173,lgbtiq in DRR the pioneer example of WeHo -,[9746749]
1174,lgbtiq in DRR the pioneer example of WeHo -   ,[9746749]
1175,Weve seen the future and its very diverse beyond gender and disasterCalifornia,[9746749]
1176,Weve seen the future and its very diverse beyond gender and disasterCalifornia   ,[9746749]
1177,"Looking at porn appears to be reasonably common in Australia, with adverse effects reported by a small minority",[9752190]
1178,"Very few individuals consider themselves addicted to pornography most see benefits,",[9752190]
1179,"Looking at pornographic material is common in Australia, with adverse effects reported by a small minority",[9752190]
1180,Nationally representative study in Australia Adverse effects of porn use reported by only small minority of users,[9752190]
1181,Nationally representative study in Australia Adverse effects of porn use reported by only small minority of users ht,[9752190]
1182,A Profile of Pornography Users in Australia Findings From the Second Australian Study of Health and Relationships,[9752190]
1183,4% of Australian men report porn addiction - but only 12 of those think it's a bad thing!,[9752190]
1184,4% of Australian men report porn addiction - but only 12 of those think it's a bad thing! ,[9752190]
1185,"New study N=20,094 Australians age 16-69 sex films overwhelmingly positive effects &lt1% problem",[9752190]
1186,"New study N=20,094 Australians age 16-69, sex films overwhelmingly positive effects, &lt1% problem",[9752190]
1187,"New study N=20,094 Australians age 16-69, sex films overwhelmingly positive effects, &lt1% problem h",[9752190]
1188,Profile of Porn Users in Australia Findings From 2nd Australian Study of Health and Relationships a HT,[9752190]
1189,Profile of Porn Users in Australia Findings From 2nd Australian Study of Health and Relationships a,[9752190]
1190,Link this study whenever you hear      bang on about the harms of pornography auspol,[9752190]
1191,"A lot of porn talk lately Here are the facts most Aussies consume porn, overwhelming majority rate it positively",[9752190]
1192,"A lot of porn talk lately Here are the facts most Aussies consume porn, overwhelming majority rate it positively ",[9752190]
1193,What percentage of Australians view themselves as 'porn addicted'? &lt4% FightPornPanic auspol,[9752190]
1194,Data show problems with use not necessarily dx are slightly more than schizophrenia prevalence Tiny Mainly +,[9752190]
1195,Data show problems with use not necessarily dx are slightly mo,[9752190]
1196,Data sayeffects bad in &lt1% women and &lt4% of male users in representative survey,[9752190]
1197,"childfree ie childfree-by-choice women elicited envy, disgust, and harm behaviors perfect",[9820743]
1198,I Dont Need Help Gender Differences in how Gender Stereotypes Predict Help-Seeking - Sex Roles J Res,[9821148]
1199,Estrous cycle influences excitatory amino acid transport and visceral pain sensitivity in,[9826808]
1200,Estrous cycle influences excitatory amino acid transport and visceral pain microbiome,[9826808]
1201,"Estrous cycle influences excitatory amino acid transport, visceral pain in rat effects of early-life stress",[9826808]
1202,"Toward a Relational Understanding of Objectification, Body Image, and Preventive Sexual Health",[9867086]
1203,"Toward a Relational Understanding of Objectification, Body Image and Preventive SexualHealth a HT",[9867086]
1204,"Toward a Relational Understanding of Objectification, Body Image and Preventive SexualHealth a HT",[9867086]
1205,Young Womens Views of Unwanted Sex By MSW Annie Bruns'16 and Dr Bay-Cheng  -free article!,[10073777]
1206,How women perceive their unwanted sexual experiences depends on social and financial success,[10073777]
1207,"SAGEpsychology Yes, But Young Womens Views of Unwanted Sex at the Intersection of Gender and Class PWQ4U",[10073777]
1208,"Interesting and important - 'Yes, But Young Womens Views of Unwanted Sex at the Intersection of Gender and Class'",[10073777]
1209,"Interesting and important - 'Yes, But Young Womens Views of Unwanted Sex at the Intersection of Gender and Class' ",[10073777]
1210,affective inequalities in possibilities for consensual and wanted sex,[10073777]
1211,"Yes, But Young Womens Views of Unwanted Sex at the Intersection of Gender and Class",[10073777]
1212,Review of The spirit of revolution beyond the dead ends of man,[10133406]
1213,New in BSD Becker et al Female rats are not more variable than male rats a meta-analysis of neuroscience studies,[10183177]
1214,"Important new paper from my awesome colleague Jill Becker, with Brian Prendergast and Jing Liang",[10183177]
1215,"among diverse traits relevant to neuroscience, female rats are no more variable than male rats bsd",[10183177]
1216,Female rats are not more variable than male rats a meta-analysis of neuroscience studies - bsd,[10183177]
1217,Female rats are not more variable than male rats a meta-analysis of neuroscience studies bsd,[10183177]
1218,NIHOBSSRFemale rats are not more variable than male rats a meta-analysis of neuroscience studies NIDAnews UCh,[10183177]
1219,New in BSD Becker et al Female rats are not more variable than male rats a meta-analysis of neuroscience studies ,[10183177]
1220,Female rats are not more variable than male rats a meta-analysis of neuroscience studies,[10183177]
1221,NIHOBSSRFemale rats are not more variable than male rats a meta-analysis of neuroscience studies UMBME  cunyn,[10183177]
1222,Female rats are not more variable than male rats a meta-analysis of neuroscience studies   ,[10183177]
1223,old dude with old data- we're not more variable!,[10183177]
1224,Female rats are not more variable than male rats according to a new study published in,[10183177]
1225,Lack of female rats in neuroscience studies causes scientific bias via,[10183177]
1226,Meta-analysis male rats are not more variable than female rats in any way,[10183177]
1227,Female rats are not more variable than male rats,[10183177]
1228,Female Rats are Not More Variable than Male Rats = No more excuses for single sex animal studies,[10183177]
1229,Great work by   Female rats are not more variable than male rats bsd,[10183177]
1230,Lack of female rats in neuroscience studies causes scientific bias,[10183177]
1231,Totally agree! Great it has been finally shown  It's often forgotten that males also fluctuate with their testosterone levels,[10183177]
1232,"Females are not more variable, so stop using that excuse for not studying them! Evidence here wcbr2017",[10183177]
1233,"Females are not more variable, so stop using that excuse for not studying them! Evidence here ",[10183177]
1234,Angela Colantonio at pink TBI Female rats no more variable than males No reason to exclude women IBIA2017,[10183177]
1235,"For a source of female mice NOT being more variable than male mice, that ref mentions some soruces but also",[10183177]
1236,When Womens Gains Equal Mens Losses Predicting a Zero-Sum Perspective of Gender Status - - Springer,[10213200]
1237,Our writerscrushwednesday is Prof Joelle Ruthig  Check out her newest article on gender and zero sum games here,[10213200]
1238,"Straight girls kissing isn't limited to colleges, but its meaning changes in less elite places by",[10214292]
1239,Straight girls kissing? Understanding same-gender sexuality beyond the elite college campus,[10214292]
1240,Straight girls kissing? Understanding same-gender sexuality beyond the elite college campus  ,[10214292]
1241,Straight Girls Kissing? Understanding Same-Gender Sexuality beyond the Elite College Campus gendersociety,[10214292]
1242,Y is samesex sex more common among less educated straight-identified women? Interviews wnoncollege women clarify,[10214292]
1243,'Knowing your status and your partners status is really where it starts' menshealth LGBT,[10245807]
1244,A Qualitative Exploration of the Process by Which a Sexual Partners HIV Status Can Influence Sexual Decision Making,[10245807]
1245,SexSciSociety  cygraham_graham A Qualitative Exploration of the Process by Which a Sexual Partners HIV Sta,[10245807]
1246,nRICHd_Pursuits  SexSciSociety  cygraham_graham A Qualitative Exploration of the Process by Which a Sexu,[10245807]
1247,A Qualitative Exploration of the Process by Which a Sexual Partners HIV Status Can Influence Sexual Decision Making h,[10245807]
1248,New OA research from IFJP  How organizational research can avoid the pitfalls of a co-optation perspective gender,[10262792]
1249,New OA research from IFJP  How organizational research can avoid the pitfalls of a co-optation perspective,[10262792]
1250,How organizational research can avoid the pitfalls of co-optation gender equality work in Austrian universities,[10262792]
1251,Angelika Striedlinger's piece in our special section on cooptation of feminist agendas is openaccess,[10262792]
1252,gender and foodsecurity in Bangladesh the impact of climatechange,[10269260]
1253,Positive Feelings After Casual Sex The Role of Gender and Traditional Gender-Role Beliefs,[10270182]
1254,Positive Feelings After Casual Sex The Role of Gender and Traditional Gender-Role Beliefs    h,[10270182]
1255,Positive Feelings After Casual Sex The Role of Gender and Traditional Gender-Role Beliefs ,[10270182]
1256,the healthy way,[10270182]
1257,"What predicts sexual pleasure and positive affect w CasualSex? For women and men, being sexually assertive",[10270182]
1258,"What predicts sexual pleasure and positive affect w CasualSex? For women and men, being sexually assertive h",[10270182]
1259,"What predicts sexual pleasure and positive affect wi CasualSex? For both women and men, it's being sexually assertive",[10270182]
1260,Sample of students indicate that traditionalism linked to worse experiences with casual sex HT,[10270182]
1261,Prevalence of Sexual Aggression Victimization and Perpetration in a Sample of Female and Male College Students in Turkey,[10273023]
1262,Prevalence of Sexual Aggression Victimization and Perpetration in a Sample of Female and Male College Students in Turkey h,[10273023]
1263,Journal of Sex Research publishes OPEN ACCESS study on prevalence of sexual aggression among young adults in Turkey,[10273023]
1264,Routledgepsych Journal of Sex Research publishes OPEN ACCESS study on prevalence of sexual aggression among you,[10273023]
1265,Journal of Sex Research publishes OPEN ACCESS study on prevalence of sexual aggression among young adults in Turkey htt,[10273023]
1266,Journal of Sex Research publishes open access study on prevalence of sexual aggression among young adults in Turkey,[10273023]
1267,Journal of Sex Research publishes open access study on prevalence of sexual aggression among young adults in Turkey  h,[10273023]
1268,Are women more generous than men? Study examines impact of gender on organ transplantation,[10282178]
1269,Organ Transplantation and the Implications of Sex and Gender,[10282178]
1270,Commentary examines impact of gender on organ transplants genderdifferences,[10282178]
1271,how sex andgender interact and affect graft success should be taken into account in mgmt of organ-transplant patients,[10282178]
1272,I've been banging on about this for years Biology is as TERF as fuck - it may KILL you for insisting bio sex is a matter of personal will,[10282178]
1273,Why it matters when we say that males can never be females It's not about hate It's about reality,[10282178]
1274,I've been banging on about this for years Biology is as TERF as fuck - it may KILL you for insisting bio sex is a matte,[10282178]
1275,Evidence for Absence of Stimulus Quality Differences in Tests of the Accuracy of Sex'l Orientation Judgments,[10287551]
1276,Interpersonal Elements of Bisexual Womens Most Satisfying Sexual Experiences,[10305559]
1277,Interpersonal Elements of Bisexual Womens Most Satisfying Sexual Experiences      ,[10305559]
1278,The Year's Best Interpersonal Elements of Bisexual Women's Most Satisfying Sexual Experiences in the Past Year,[10305559]
1279,"Behaviorally bi women's accounts of BestSex have more to do w emotions, relations, and embodiment than w orgasm",[10305559]
1280,Interpersonal Elements of Bisexual Womens Most Satisfying Sexual Experiences in the Past Year lments,[10305559]
1281,The Year's Best Interpersonal Elements of Bisexual Women's Most Satisfying Sexual Experiences in the Past Year a,[10305559]
1282,"To celebrate BiWeek 2017, here's a study of 39 bisexual women's best sexual experiences during one year",[10305559]
1283,ResearchRead Knowing partners' HIV status influenced gaybi men's sexual decision making,[10310929]
1284,ICYMI! Knowing partners' HIV status influenced gaybi men's sexual decision making,[10310929]
1285,Exploration of Process by Which Sexual Partner's HIV Status Can Influence Sexual Decision Making a HT,[10310929]
1286,Exploration of Process by Which Sexual Partner's HIV Status Can Influence Sexual Decision Making a,[10310929]
1287,Building Sexual Relationships and Preventing Sexual Violence at the US Military Academy at West Point,[10318503]
1288,here's the exp we did this for,[10331084]
1289,Mind the Gender Gap An Experiment on the Influence of Self-Efficacy on Political Interest,[10331084]
1290,gender households and reintegration everyday lives of returned migrantwomen in rural northern Ghana,[10334458]
1291,gender households and reintegration everyday lives of returned migrantwomen in rural northern Ghana   ,[10334458]
1292,"Tufuor et al, Gender, households and reintegration everyday lives of returned migrant women in rural northern Ghana,",[10334458]
1293,"Tufuor et al, Gender, households and reintegration everyday lives of returned migrant women in rural northern Ghana, ",[10334458]
1294,wPhil Smith finds women more likely to report experiences of public incivility compared to men,[10334669]
1295,also found women more likely to limit use of public places as a result of experiences of incivility,[10334669]
1296,uncivil behavior gender-specific tax on womens access - compromising capacity to fully engage in public sphere,[10334669]
1297,"Gender, Fear, and Public Places How Negative Encounters with Strangers Harm Women",[10334669]
1298,Shan-Jan Sarah Liu and me on how women's rep in gov influences women's pol participation,[10334915]
1299,Do Govt Positions Held by Women Matter? A Cross-National Examination of Female Ministers   and Prof Liu,[10334915]
1300,Do Government Positions Held by Women Matter? A Cross-National Exa - Shan-Jan Sarah Liu and   ecpg17,[10334915]
1301,Check out Liu and  's PandG piece on female cabinet ministers' effects on political participation,[10334915]
1302,My article on politics of hashtagging girlhood is out w   Thrilled it won the 2015 Enloe Award also!,[10338181]
1303,"IAmMalala, BringBackOurGirls and gendering representations of global politics Congrats,  ! FemSecSt",[10338181]
1304,"IAmMalala, BringBackOurGirls and gendering representations of global politics Congrats,  ",[10338181]
1305,"My Hashtagging Girlhood article w IFjP, was online-first, now has an issue and page numbers!",[10338181]
1306,Totally in Love Evidence of a Master Narrative for How New Mothers Should Feel About Their Babies -,[10344613]
1307,Interesting article by   on Gender and the CFSRAI,[10348695]
1308,My latest now online  ! The use of gendered language in responsible agricultural investment principles ,[10348695]
1309,A Womb That Is Not Always One's Own,[10372029]
1310,Plastic fantastic? Problematising post-feminism in erotic retailing in England,[10382319]
1311,Plastic fantastic? Problematising postfeminism in erotic retailing in England,[10382319]
1312,"Plastic fantastic? Problematising post-feminism in erotic retailing in England, by Amber Martin,",[10382319]
1313,Performance anxiety womens sexed bodies in Pakistan - by Afiya Shehrbano Zia,[10382865]
1314,Afiya Shehrbano Zia has a great piece on women in Pakistan in our new issue 193 - check it out,[10382865]
1315,All-male-panels invoke factors of gendered credibility beyond the sex of the speaker More in IFJP FeministIR fem,[10404708]
1316,Great to be part of Responding to AllMalePanels A Collage available in International Feminist Journal of Politics,[10404708]
1317,Great to be part of Responding to AllMalePanels A Collage available in International Feminist Journal of Politics ht,[10404708]
1318,"International conferences, contrary 2 rhetorical claims, continue to cohere through good old inconspicuous absences",[10404708]
1319,All-male-panels invoke factors of gendered credibility beyond the sex of the speaker,[10404708]
1320,"'Responding to allmalepanels A collage' Super stuff from super-smart colleagues, for your intellectual pleasure",[10404708]
1321,All-male-panels invoke factors of gendered credibility beyond the sex of the speaker More in IFJP,[10404708]
1322,Important discussion and reflections on gender and AllMalePanels and beyond,[10404708]
1323,Responding to AllMalePanels A Collage,[10404708]
1324,THIS Gender binarism is a deficient basis on which to try and address difference and inclusivity -,[10404708]
1325,"Non-Western academics, no matter what their gender, are inconspicuously absent -Erven M Eken AllMalePanels",[10404708]
1326,Jesse-Crane Seeber sadly absent from Twitter and I wrote something for the   forum on allmalepanels,[10404708]
