,body,cites_papers
1347,Oceanography OS  ,[13508757]
1348,"Oceanography OS  El Nio, La Nia, and the global sea level budget",[13515092]
1349,"OS El Nio, La Nia, and the global sea level budget",[13515092]
1350,"El Nio, La Nia, and the global  sea level budget via    openaccess  oceanography",[13515092]
1351,"El Nio, La Nia, and the global  sea level budget via    openaccess  oceanograph",[13515092]
1352,"ElNio,  LaNia, and the global  sea level budget",[13515092]
1353,"A new tetrapod ichnotaxon from Botucatu Formation, Lower Cretaceous  Neocomian , Brazil, with comments on fossil",[13519500]
1354,New CP discussion  ,[5006116]
1355,"Here is my first 2017 paper with Pedro Buck, Bernardo Peixoto, Luciana  and Marcelo Fernandes  Publicando no futuro!",[13519500]
1356,"Here is my first 2017 paper with Pedro Buck, Bernardo Peixoto, Luciana  and Marcelo Fernandes  Publicando no futuro! htt",[13519500]
1357,"WOW!! New tetrapod ichnotaxon from Botucatu Formation, Brazil, w/comments on fossil track preservation     FossilFriday  ichnology",[13519500]
1358,"WOW!! New tetrapod ichnotaxon from Botucatu Formation, Brazil, w/comments on fossil track preservation     FossilFriday",[13519500]
1359,"FossilFriday ""new tetrapod ichnotaxon from Brazil, w/comments on  fossil track preservation on inclined planes and  local paleoecology""",[13519500]
1360,"A new tetrapod ichnotaxon from Brazil, with comments on  fossil track preservation   et al",[13519500]
1361,Brasilichnium saltatorium  small mammal-like creatures hopping across the Botucatu paleodesert,[13519500]
1362,  lra  leicester,[13528180]
1363,Planetary period oscillations in Saturn's magnetosphere  Coalescence and  lra  leicester,[13528182]
1364,"New review of  massextinctions and how we might better understand them  Open Access so pls share, enjoy, criticise",[13566034]
1365,Climatic fluctuations and sea-surface water circulation patterns at the end of the Cretaceous era,[4367753]
1366,New CP paper  ,[5006116]
1367,This looks fascinating  Good counterweight to the 'dark matter killed the dinosaurs' view on things,[13566034]
1368,Great review article on the planet's major mass extinctions from one of the top experts,[13566034]
1369,New  GEESresearch review paper,[13566034]
1370,Did you reference this in,[13566034]
1371,"New review of  massextinctions and how we might better understand them  Open Access so pls share, enjoy, criticise  ",[13566034]
1372,Study of biotic crises in the  pre-Cenozoic  Phanerozoic implies volcanism might be driver of high extinction rates,[13566034]
1373,On causes of mass extinctions  OA,[13566034]
1374,  ScienceDirect  environment,[13566034]
1375,Different causes of massa extinction of life in the past - an array of mechanisms,[13566034]
1376,"You can get the whole issue of Palaeogeography, Palaeoclimatology, Palaeoecology on global extinction here for free",[13566034]
1377,"You can get the whole issue of Palaeogeography, Palaeoclimatology, Palaeoecology on global extinction here for free  ",[13566034]
1378,Our  GEESresearch featured in  's NY Times article on the Permian extinction,[13566034]
1379,Hull's Earth science research is gaining recognition on international ground   geology,[13566034]
1380,"Really interesting article, great work!",[13566034]
1381, - ScienceDirect via,[13566034]
1382,Research by our Dr David Bond and  colleagues is featured in the NY Times    GEESresearch,[13566034]
1383,I recommend latest review paper,[13566034]
1384,Our  GEESresearch featured in  's NY Times article on the Permian extinction  ,[13566034]
1385,Hot paper from Palaeontology  journal! Researchers Uncover Details Behind Dinosaur-Era Birds Feathers -read in full,[13578506]
1386,  SHAPE  OA,[5006116]
1387,First enantiornithine reported to preserve iridescent melanosome morphologies  birds  dinosaurs,[13578506]
1388,Our new paper on ornamental plumage of an immature enantiornithine is out!,[13578506]
1389,Our shiny new paper on shiny iridescent enantiornithine,[13578506]
1390,"Beautiful plumage! Bird feathers and their pigmentation, from the age of dinosaurs",[13578506]
1391,The plumage and colouration of an enantiornithine bird from the Early Cretaceous of China,[13578506]
1392,The plumage and colouration of an enantiornithine bird from the Early Cretaceous of China HT,[13578506]
1393,The plumage and colouration of an enantiornithine bird from the Early Cretaceous of China HT  ,[13578506]
1394,Hot paper from Palaeontology  journal! Researchers Uncover Details Behind Dinosaur-Era Birds Feathers -read in full ,[13578506]
1395, - Peteya - 2016 -,[13578506]
1396,Quantification of southwest China rainfall during the 8 2 ka BP event with response to North Atlantic cooling,[5006137]
1397,Hot paper from Palaeontology journal! Researchers Uncover Details Behind Dinosaur-Era Birds Feathers - read in full,[13578506]
1398,The plumage and colors of an immature bohaiornithid enantiornithine!  birds  dinosaurs,[13578506]
1399,Peteya et al    ,[13578506]
1400,Our new paper on ornamental plumage of an immature enantiornithine is out!     ,[13578506]
1401,Iridescent and ornamental feathers in  fossil enantiornithine bird from Cretaceous of China,[13578506]
1402,Cretaceous flight in colour,[13578506]
1403,120 million year old dino-bird had colourful plumage and could fly  Science is cool,[13578506]
1404,Lovely plumage,[13578506]
1405,Plumage and  colouration of an enantiornithine  bird from Early Cretaceous of  China via    FossilFriday  OA,[13578506]
1406,Plumage and  colouration of an enantiornithine  bird from Early Cretaceous of  China via  ,[13578506]
1407,CP Quantification of southwest China rainfall during the 8 2 ka BP event with response to North Atlantic cooling,[5006137]
1408,Hot paper from Palaeontology journal! Researchers Uncover Details Behind Dinosaur-Era Birds Feathers - read in full ,[13578506]
1409,Happy  chinesenewyear- to celebrate here's a colourful  Palaeontology paper on a Chinese bird  yearoftherooster  OA,[13578506]
1410,New  First species of Enantiornithes from Sihedang elucidates skeletal development in E  Cretaceous enantiornithines,[13589268]
1411,"Is it enantiornithine day? A new species, Monoenantiornis sihedangia   birds  dinosaurs",[13589268]
1412,"New Enantiornithine theropod, Monoenantiornis, from the Yixian Formation in China",[13589268]
1413,New  First species of Enantiornithes from Sihedang elucidates skeletal development in E  Cretaceous enantiornithines ht,[13589268]
1414,1st sp  of E  Cretaceous Sihedang Enantiornithine shows skeletal development of the group    - v,[13589268]
1415,Extensive anoxic event in Triassic of S  China Block  ,[13614231]
1416,New CP paper  Quantification of southwest China rainfall during the 8 2 ka BP event with response to North Atl,[5006137]
1417,Oceanography OS  ,[13619502]
1418,Tafonoma de los mamferos del Mioceno de Somosaguas  con   y ms,[13626006]
1419,"Taphonomy of mammalian fossil bones from the Middle Miocene debris-flow deposits of Somosaguas  Madrid, Spain",[13626006]
1420,"OS Sub-basin-scale sea level budgets from satellite altimetry, Argo floats and satellite gravimetry  a case study",[13642825]
1421,"Oceanography OS  Sub-basin-scale sea level budgets from satellite altimetry, Argo floats and satellite gravimetry",[13642825]
1422,CPD  discussionpaper Record of Oman margin upwelling indicates persistent solar forcing of ISM after early Holocene,[13684766]
1423,Decadal resolution record of Oman margin upwelling indicates persistent solar forcing of the Indian summer monsoon,[13684766]
1424,CP Decadal resolution record of Oman margin upwelling indicates persistent solar forcing of the Indian summer mon,[13684766]
1425,Explaining high-diversity death assemblages  ,[13721591]
1426,New CP discussion  Quantification of southwest China rainfall during the 8 2 ka BP event with response to Nort,[5006137]
1427,New online  Evolutionary trends and  biostrat  application of new Cenomanian alveolinoids from Natih Formation of Oman,[13742989]
1428,"FossilFriday Cenomanian alveolinoid Reichelia magna, one of many forams recently described from the Oman Mountains",[13742989]
1429,Read the full text in    foraminifera,[13742989]
1430,"FossilFriday Cenomanian alveolinoid Reichelia magna, one of many forams recently described from the Oman Mountains htt",[13742989]
1431,"New research published in the latest issue of  , free download  forams   evolution  biostratigraphy",[13742989]
1432,"New research published in the latest issue of  , free download  forams   evolution",[13742989]
1433,OS A stable Faroe Bank Channel overflow 19952015,[13750889]
1434,Oceanography OS  A stable Faroe Bank Channel overflow 19952015,[13750889]
1435,Palaeoceanographic changes in N E  Indian Ocean during M  Miocene inferred from C and  O isotopes of foram fossils  ,[13776329]
1436,"Elegestolepisand  its kin, earliest monodontode chondrichthyans    - v",[13802041]
1437,CP Quantification of southwest China rainfall during the 8 2 ka BP event with response to Nor,[5006137]
1438,Pliocene mekosuchine from Lake Eyre Basin of S  Australia    - v,[13802356]
1439,The paper's in JVP,[13802356]
1440,New lungfish from Late Triassic of S  America    - v,[13835733]
1441,Oceanography OS  Inorganic and organic geochemical fingerprinting of sediment sources  and ocean circulation on a,[13852315]
1442,OS Inorganic and organic geochemical fingerprinting of sediment sources  and ocean circulation on a complex conti,[13852315]
1443,CP Tropical forcing of increased Southern Ocean climate variability revealed by a  140-year  subantarctic  temper,[13853471]
1444,CPD  discussion Tropical forcing of increased SOcean climate var revealed by 140yr subantarctic temperate recon,[13853471]
1445,Tropical forcing of increased Southern Ocean climate variability revealed by a 140-year subantarctic temperate,[13853471]
1446,Subantarctic Dracophyllum tree rings reveal tropical forcing of increased Southern Ocean climate variability,[13853471]
1447,Tropical forcing of increased Southern Ocean climate variability revealed by a 140-year subantarctic   NERCpapers,[13853471]
1448,"""Quantification of southwest China rainfall during the 8 2 ka BP event with response to North Atlantic cooling""",[5006137]
1449,"Prof  Turney also discussed a cool new 140-yr tree ring record from the southern ocean, deets  amos2017",[13853471]
1450,CPD  discussionpaper ,[13862827]
1451,Molecular and microstructural analysis of an Eocene  putative parrot  feather,[13868489]
1452,"Another study testing fossil melanosomes  Yes, melanosomes, again! How many times do we need to beat the dead horse?",[13868489]
1453,Very nice work from Geology Department at  lunduniversity,[13868489]
1454,Very nice work from Geology Department at  lunduniversity   ,[13868489]
1455,"Another study testing fossil melanosomes  Yes, melanosomes, again! How many times do we need to beat the dead horse? ",[13868489]
1456,X-ray and SEM analysis of 54 myr old  fossil bird feather reveals pigment cells similar to those of modern parrots,[13868489]
1457,Oceanography OS  DUACS DT2014   the new multi-mission altimeter dataset reprocessed over 20 years,[5006139]
1458,Re-Os ID of glide faulting and  precise ages for correlation from U  Jurassic S W  Barents Sea  ,[13876454]
1459,CPD  discussionpaper Development and  evaluation of a system of proxy dataassimilation for paleoclimate reconstruction,[13877577]
1460,New D-paper  ,[13877577]
1461,Oceanography OS  High-resolution monitoring of marine protists based on an observation strategy integrating autom,[13887874]
1462,OS High-resolution monitoring of marine protists based on an observation strategy integrating automated on-board ,[13887874]
1463,Oceanography OS  Predicted ripple dimensions in relation to the precision of in situ measurements in the southern,[13887875]
1464,My 2nd paper on the Mars' plasma environment and annual variability of the bow shock position is now online!,[13899585]
1465,Warming + very rapid changes in sea-surface temps at end of the Cretaceous  Timing matches Deccan volcanism,[4367753]
1466,OS DUACS DT2014   the new multi-mission altimeter dataset reprocessed over 20 years,[5006139]
1467,Palaeolatitudinal distribution of fossil wood genera as a proxy for European Jurassic terrestrial climate  ,[13960281]
1468,"New online  Fish otoliths of the Aquitaine Basin  France , breakthrough in knowledge of European Eocene ichthyofauna",[13963502]
1469,"New online  Fish otoliths of the Aquitaine Basin  France , breakthrough in knowledge of European Eocene ichthyofauna ht",[13963502]
1470,New D-paper  ,[13964328]
1471,Lower Silurian stromatolites in shallow-marine environments of S  China Block and  their palaeoenvironment  ,[14023900]
1472,Cenomanian to Coniacian Water-mass Evolution in the Cretaceous Western Interior Seaway of North America and,[14026737]
1473,New D-paper  Cenomanian to Coniacian Water-mass Evolution in the Cretaceous Western Interior Seaway of North Amer,[14026737]
1474,sick paper on myoanatomy from a stem group arthropod from Fletcher Young and,[14056600]
1475,OS Major improvement of altimetry sea level estimations using pressure derived corrections based on ERA-interim a,[5006210]
1476,Reconstructing musculature of arthropods from Cambrian of Greenland  FossilFriday,[14056600]
1477,The continued pursuit in finding utility and taphonomy of fossil muscle--here is the muscle anatomy of Pambdelurion,[14056600]
1478,The continued pursuit in finding utility and taphonomy of fossil muscle--here is the muscle anatomy of Pambdelurion ,[14056600]
1479,Onychophoran-like myoanatomy of the Cambrian gilled lobopodian Pambdelurion whittingtoni,[14056600]
1480,sick paper on myoanatomy from a stem group arthropod from Fletcher Young and   ,[14056600]
1481,"Any potential connection/application between the most terrifying bipeds  i e , T rex and  H sapiens  is exciting!",[14065152]
1482,", great new paper by Nick Chan",[14065152]
1483,"It's  TheropodThursday! Like form and  function,stats, and theropods? Then check out Chan's 2017 paper in Paleobiology-",[14065152]
1484,   Paleobiology   Cambridge Core,[14065152]
1485,"It's  TheropodThursday! Like form and  function,stats, and theropods? Then check out Chan's 2017 paper in Paleobiology- htt",[14065152]
1486,Oceanography OS  Major improvement of altimetry sea level estimations using pressure derived corrections based on,[5006210]
1487,Large mammal species richness and  late Quaternary precipitation change in S W  Australia - v,[14085254]
1488,Nice try  Branchiopoda and Crinoidea evidence of Macroevolution,[14115180]
1489,New manuscript   et al  Vegetation history of an Amazonian domed peatland,[14139615]
1490,Fascinating historical perspective on community assembly in the tropics  the forest we see today at this site emerged just 200 years ago,[14139615]
1491,Fascinating historical perspective on community assembly in the tropics  the forest we see today at this site emerged just 200,[14139615]
1492,"New paper  """" Our 2nd pollen record from Peru  peat  palaeo",[14139615]
1493,New article on Amazonian pollen  2   FREE access until Feb using the following link,[14139615]
1494,"New paper  """" Our 2nd pollen record from Peru  peat  palaeo ",[14139615]
1495,"TLEs and Early VLF Events  Simulating the impact of transmitter-disturbance-receiver geometry, NairAmor, JGR Space,",[14154558]
1496,CP The 3 6ka Aniakchak tephra in the Arctic Ocean  a constraint on the Holocene radiocarbon reservoir age in the,[14157516]
1497,The 3 6ka Aniakchak tephra in the Arctic Ocean  a constraint on the Holocene radiocarbon reservoir age in the,[14157516]
1498,New D-paper  The 3 6ka Aniakchak tephra in the Arctic Ocean  a constraint on the  Holocene radiocarbon reservo,[14157516]
1499,The 3 6 ka Aniakchak tephra in the Arctic Ocean  a constraint on the Holocene radiocarbon reservoir age,[14157516]
1500,Tephras reveal Marine Radiocarbon Reservoir ages in the Arctic c  3 6ka BP,[14157516]
1501,"CP A 21,000 year record of organic matter quality in the WAIS Divide ice core",[14174427]
1502,"A 21,000 year record of organic matter quality in the WAIS Divide ice core",[14174427]
1503,"New D-paper  A 21,000 year record of organic matter quality in the WAIS  Divide ice core",[14174427]
1504,"Innovative research conducted by   from  MontanaState, learn more about her  brilliant work here",[14174427]
1505,What can frozen  prehistoric organic matter tell us about  climatechange?   tells all in  NREMseminar,[14174427]
1506,Rylen Nakama  What can frozen  prehistoric organic matter tell us about  climatecha,[14174427]
1507,What drives extinction of successful groups?  fossil mammal statistical analysis suggests not climate or competition,[14175505]
1508,", excellent!",[14175505]
1509,Extinction of South American sparassodontans  Metatheria,[14175505]
1510,Extinction of South American sparassodontans  environmental fluctuations or complex ecological processes?,[14175505]
1511,What drives extinction of successful groups?  fossil mammal statistical analysis suggests not climate or competition ,[14175505]
1512,First paper of my MSc is out!  Extinction of Sparassodonta  environmental fluctuations or ecological processes?,[14175505]
1513,cpd  discussionpaper Influence of North Pacific Decadal Variability on Western Canadian Arctic over past 700 years,[14201705]
1514,Oceanography OS  GEM  a dynamic tracking model for mesoscale eddies in the ocean,[14261773]
1515,New CP paper  ,[5006214]
1516,OS GEM  a dynamic tracking model for mesoscale eddies in the ocean,[14261773]
1517,Oceanography OS  Generation of large-scale intrusions at baroclinic fronts  an analytical consideration with a re,[14282387]
1518,OS Generation of large-scale intrusions at baroclinic fronts  an analytical consideration with a reference to the,[14282387]
1519,Enigmatic conchostracan fauna inE  Dead Sea of Jordan  1st records ofRossolimnadiopsis fromE  Triassic  ,[14445877]
1520,"Goolwa cockles are not just tasty SA treats, but recorders of our past   sclerochronology research w",[14450861]
1521,"Goolwa cockles are not just tasty SA treats, but recorders of our past   sclerochronology research w   htt",[14450861]
1522,New D-paper  ,[14464726]
1523,   Expanded dorsal ribs in Late Triassic pseudosuchian reptile Euscolosuchus olseni,[14475688]
1524,Ornamented dorsal ribs in a Triassic pseudosuchian   Triassicweirdoes,[14475688]
1525,Expanded dorsal ribs in the Late Triassic pseudosuchian reptile Euscolosuchus olseni,[14475688]
1526,Expanded dorsal ribs in Late Triassic pseudosuchian reptileEuscolosuchus olseni    - v,[14475688]
1527,Another Triassic weirdo,[14475688]
1528,Expanded dorsal ribs in the Late Triassic pseudosuchian reptile Euscolosuchus olseni  JVP,[14475688]
1529,cpd  discussionpaper ,[14487199]
1530,New D-paper  ,[14487199]
1531,It's all about time--  and  Melanie Hopkins on cal3 and  a posteriori timescaling in paleobiological analysis,[14514247]
1532,"A new paper from Melanie Hopkins and myself, comparing a posteriori dating methods for trilobite paleo-phylogenies",[14514247]
1533,"Here's a semi-controversial snippet from Bapst and  Hopkins, in case you haven't read it yet  fossilancestors  budding",[14514247]
1534,More controversial snippets from Bapst and  Hopkins  anc-desc contrasts via anc recon gives oppos result of other PCMs,[14514247]
1535,But no one has shown geologically-unrealistic models actually give inaccurate dates for trees    yet  Read more,[14514247]
1536,Another snippet  Doing simple time-scaling and  varying constants won't get at the dating uncertainty for PCM analyses,[14514247]
1537,"Bat humeri from Late Pleistocene Talara Tar Seeps of N W  Peru, and  palaeoenvironment    - v",[14517738]
1538,"Analysis of bat humeri from Late Pleistocene Talara Tar Seeps of NW Peru, with paleoenvironmental implications",[14517738]
1539,Analysis of bat humeri from Late Pleistocene Talara Tar Seeps of northwestern Peru,[14517738]
1540,Analysis of bat humeri from Late Pleistocene Talara Tar Seeps of northwestern Peru  Neotropical  mammals,[14517738]
1541,CPD  - discussionpaper Arabian Sea upwelling over the last millennium and in the 21st C as simulated by ESMs,[14537552]
1542,New D-paper  Arabian Sea upwelling over the last millennium and in the 21st century as simulated by Earth System,[14537552]
1543,Another great collaborative article with   Claire Mellet working with      topscien,[14539597]
1544,Early View of Mesolithic palaeogeography of Northumberland coast online!   ,[14539597]
1545,"Had a very pleasant day in Northumberland, only bored my compatriots a few times with this paper  Palaeonerd",[14539597]
1546,Inferring flight parameters of Mesozoic avialans   birds  dinosaurs,[14541230]
1547,Inferring flight parameters of Mesozoic avians  multivariate analyses of forelimb elements in their living relatives,[14541230]
1548,Inferring flight parameters of  Mesozoic avians through multivariate analyses of forelimb elements in extant  birds,[14541230]
1549,New CP paper  Detecting the onset and effects of major northern hemisphere glaciation in the abyssal tropical,[5006234]
1550,Inferring flight parameters of Mesozoic avians  multivariate analyses of forelimb elements in their living relatives htt,[14541230]
1551,"Lonchidion derenzii, sp  nov , a shark from U  Triassic of Spain, and  lonchidiid enameloid    - v",[14549737]
1552,New paper by John Alroy on a conservative Bayesian method of interring extinction,[14590132]
1553,"Large, multiple-tooth-rowed captorhinid reptile from U  Permian of Mallorca    - v",[14600646]
1554,Late Permian captorhinid discovered in Mallorca    Very welcome news for those of us who do Permian field work,[14600646]
1555,"A large, multiple-tooth-rowed captorhinid reptile from the upper Permian of Mallorca",[14600646]
1556,Late Permian captorhinid discovered in Mallorca    Very welcome news for those of us who do Permian,[14600646]
1557,"A large, multiple-tooth-rowed captorhinid reptile from the upper Permian of Mallorca  ",[14600646]
1558,"A large, multiple-tooth-rowed captorhinid reptile  Amniota  Eureptilia  from the upper Permian of  Mallorca",[14600646]
1559,"A large, multiple-tooth-rowed captorhinid reptile from the upper Permian of  Mallorca  FossilFriday",[14600646]
1560,Assessing pelagic palaeoenvironments using forams - a case study from late Campanian of the Austrian Alps  ,[4427019]
1561,"A large, multiple-tooth-rowed captorhinid reptile from the upper Permian of  Mallorca  FossilFriday",[14600646]
1562,New online  Dehiscensicoridae fam  nov   Heteroptera  Pentatomomorpha  from the Upper Mesozoic of Northeast China,[14676444]
1563,New online  Dehiscensicoridae fam  nov   Heteroptera  Pentatomomorpha  from the Upper Mesozoic of Northeast China ,[14676444]
1564,My new work on electric drift in the inner belt is out!  1/2,[14678602]
1565,NEW RESEARCH   VanAllenProbes   map the electric drift where no other spacecraft ever could before,[14678602]
1566,"Determination of Sprite Streamers Altitude Based on N2 Spectroscopic Analysis, Ihaddadene, JGR Space Physics,",[14687523]
1567,New D-paper  Extreme drought event in AD 16371643 in North China  New insight from pollen records in Kaifeng C,[14698317]
1568,CP Extreme drought event in AD 16371643 in North China  New insight from pollen records in Kaifeng City,[14698317]
1569,Extreme drought event in AD 16371643 in North China  New insight from pollen records in Kaifeng City,[14698317]
1570,Didn't know about this really neat paper  Change in 18O values of + 0 15 after only sonicating the sample  WAT,[14700032]
1571,"CP An extended history of high-amplitude lake-level changes in tectonically active Lake Issyk-Kul  Kyrgyzstan , a",[5006312]
1572,Oceanography OS  The Mediterranean Outflow in the Strait of Gibraltar and its connection with upstream conditions,[14700977]
1573,Oceanography OS  ,[14705720]
1574,trait-based transfer functions,[14744661]
1575,How about a new way of working out past climate? Our newest paper from the  PATAGON grant,[14744661]
1576,alternative approach to transfer functions? Testing performance of functional trait-based model for testate amoebae,[14744661]
1577,performance of a functional  trait-based model for testate  amoeba,[14744661]
1578,Our new paper on trait-based transfer functions in now online!  palaeoecology  peatlands,[14744661]
1579,CP Late Holocene temperature variability in Tasmania inferred from borehole temperature data,[14758249]
1580,Late Holocene temperature variability in Tasmania inferred from borehole temperature data,[14758249]
1581,"An extended history of high-amplitude lake-level changes in tectonically active Lake Issyk-Kul  Kyrgyzstan , as",[5006312]
1582,cpd  discussionpaper Late Holocene temperature variability in Tasmania inferred from borehole temperature data,[14758249]
1583,Aromatic acids in a Eurasian Arctic ice core  a 3000-year proxy record of biomass burning,[14758926]
1584,cpd  discussionpaper Aromatic acids in a Eurasian Arctic ice core  a 3000-year proxy record of biomass burning,[14758926]
1585,New D-paper  Aromatic acids in a Eurasian Arctic ice core  a 3000-year proxy record of biomass burning,[14758926]
1586,Were there 2 different human populations at Barnham during Marine Isotope Stage 11? Ashton et al  J QuatSci,[14791005]
1587,"Most will get a paywall requesting $38  Not open access  Guessing it's a good read, full of  speculation/models  -",[14791005]
1588,"Cutures? species? Great paper on significance of handaxe and non-handaxe assemblages from Barnham, Suffolk  MIS11",[14791005]
1589,  Al Marrat basin ~55 kya,[14792796]
1590,"Nowadays the region is a desert, where temperatures can sometimes hit 55 C",[14792796]
1591,Implications of MAVEN's planetographic coordinate system for comparisons to other recent Mars orbital missions,[14814280]
1592,New CP paper  An extended history of high-amplitude lake-level changes in tectonically active Lake Issyk-Kul,[5006312]
1593,Our new paper is finally out!,[14823573]
1594,",  sauropods",[14823573]
1595,"  paper on the evolution of plant-eating  dinosaur jaw NHMdinolab,   and  co",[14823573]
1596,Figure from this work,[14823573]
1597,Our paper on herbivorous dinosaur jaw function and disparity out now in Paleobiology with   - check it out,[14823573]
1598,The work was part of   's MSc thesis research  Now a PhD student at U  Antwerp,[14823573]
1599,This was lead by my friend   on the work he did during our MSc year at  ! Congrats Jamie!,[14823573]
1600,Nice new study on the evolution of plant-eating dinosaurs over time--congrats   and team!,[14823573]
1601,"if anyone missed it, this happend last week   worth the wait, thanks to all involved!",[14823573]
1602,New online  A highly diverse siliceous sponge fauna from the Eocene of NE Italy,[5007653]
1603,Our paper on herbivorous dinosaur jaw function and disparity out now in Paleobiology with  ,[14823573]
1604,"Cool new paper on the evolution of plant-eating  dinosaur jaw disparity by  ,   and  co",[14823573]
1605,Herbivorous dinosaur jaw disparity and  its relationship to extrinsic evolutionary drivers  OA,[14823573]
1606,Herbivorous  dinosaur jaw disparity and  relationship to extrinsic evolutionary drivers    openaccess,[14823573]
1607,  OA,[14823573]
1608,Fully paginated OA version of our herbivorous dino jaw function paper now out,[14823573]
1609,Dinojaws  what drove herbivore morphological and biomechanical diversity?,[14823573]
1610,"CP A new high-resolution pollen sequence at Lake Van, Turkey  Insights into penultimate interglacial-glacial clim",[14843007]
1611,"A new high-resolution pollen sequence at Lake Van, Turkey  Insights into penultimate interglacial-glacial climate",[14843007]
1612,"New D-paper  A new high-resolution pollen sequence at Lake Van, Turkey  Insights into penultimate interglacial-gl",[14843007]
1613,A highly diverse siliceous sponge fauna from Eocene of N E  Italy  systematics and palaeoecology  ,[5007653]
1614,Read JQS papers that refute hypothesis on what caused abrupt  ClimateChange,"[14856295,14856296]"
1615,Read JQS papers that refute hypothesis on what caused abrupt  ClimateChange   ,"[14856295,14856296]"
1616,And also this which comprehensively tests the presence or not of nanodiamonds at a key YDIH site,[14856295]
1617,New Paper just out  '',[14856295]
1618,If you Find Nemo and he's a she don't be ! clownfish change sexes and now we know they do it thru gene expression,[14856295]
1619,"Did a giant meteor end the last ice age? Scientists used diamonds to say yes, but the answer might be no   ",[14856295]
1620,These aren't the nanodiamonds you're looking for,[14856295]
1621,"After completing a glacial geology class and joking about Nanodiamonds, I can't wait to get deep in this article",[14856295]
1622,Younger Dryas impact paper  Those things you keep calling nanodiamonds? They aren't  your methods are       unsound,[14856295]
1623,Analysis of nanodiamond evidence relating to the Younger Dryas Impact Hypothesis - spoiler 'there is no evidence',[14856295]
1624,New CP discussion  Bering Sea surface water conditions during Marine Isotope Stages 12 to 10 at Navarin Canyon,[5010215]
1625,Comprehensive analysis of nanodiamond evidence relating to Younger Dryas Impact Hypothesis  OA,[14856295]
1626,New Paper just out  '' h,[14856295]
1627,Sorry but your web search brought up a 2012 article    here is something recent and the impact theory is unlikely,[14856295]
1628,Yes  yet more  research on the Younger Dryas Impact Hypothesis but with important implications for pastfire studies,[14856296]
1629,New paper just out  'Interpreting palaeofire evidence from fluvial sediments with implications for the YDIH',[14856296]
1630,Yes  yet more  research on the Younger Dryas Impact Hypothesis but with important implications for pastfire studies  h,[14856296]
1631,palaeofire evidence from fluvial sediments from Santa Rosa Island  implications for Younger Dryas Impact Hypothesis,[14856296]
1632,And that key Younger Dryas Impact locality? Looks just an ordinary wildfire site,[14856296]
1633,In addition,[14856296]
1634,"Late Quaternary environmental change S Cape, S Africa from stable carbon and  oxygen isotopes in faunal tooth enamel",[14867600]
1635,Bering Sea surface water conditions during Marine Isotope Stages 12 to 10 at Navarin Canyon  IODP Site U1345,[5010215]
1636,"Drumlins discovered formed near calving bay margins, ancient evidence from Sweden   LiDAR  drumlin  geography",[14870932]
1637,NEW from JGR  Space Physics   AGUpubs,[14873422]
1638,How warm was Britain during Last Interglacial? A critical review of Ipswichian  MIS 5e  palaeotemp reconstructions,[14889789]
1639,How warm was Britain during Last Interglacial? A critical review of Ipswichian  MIS 5e  palaeotemp reconstructions ,[14889789]
1640,"Evaluation of PMIP2 and PMIP3 simulations of mid-Holocene climate in the Indo-Pacific, Australasian and Southern",[14900713]
1641,"CP Evaluation of PMIP2 and PMIP3 simulations of mid-Holocene climate in the Indo-Pacific, Australasian and Southe",[14900713]
1642,"cpd  discussionpaper PMIP2 and  PMIP3 simulations of mid-Holocene climate in Indo-Pacific, Australasian and  Southern Oc",[14900713]
1643,"Evaluation of PMIP2 and PMIP3 simulations of mid-Holocene climate in Indo-Pacific, Australasian and S Ocean regions",[14900713]
1644,New online  ,[14902838]
1645,New CP paper  Bering Sea surface water conditions during Marine Isotope Stages 12 to 10 at Navarin Canyon  IOD,[5010215]
1646,"Retweeted hockey schtick       ""large-scale climate transitions took place during this warmer than",[14908401]
1647,"""large-scale climate transitions took place during this warmer than modern time"" not due to CO2",[14908401]
1648,Hydroclimate of the Last Glacial Maximum and deglaciation in southern Australias arid margin interpreted from,[14909648]
1649,cpd  discussionpaper Hydroclimate of LGM and  deglaciation in S Australias arid margin from speleothems  2315 ka,[14909648]
1650,New D-paper  Hydroclimate of the Last Glacial Maximum and deglaciation in southern Australias arid margin inte,[14909648]
1651,"""Hydroclimate of the Last Glacial Maximum and deglaciation in southern Australias arid margin   speleothem records""",[14909648]
1652,"First Lower Jurassic vertebrate burrow from southern Africa  upper Elliot Formation, Karoo Basin, South Africa",[14918518]
1653,"At last,our very own  ElliotFormation  vertebrate  burrow  beauty!  patience  perseverance",[14918518]
1654,1st  LowerJurassic  burrow casts from  SouthAfrica  Read it here,[14918518]
1655,CP Bering Sea surface water conditions during Marine Isotope Stages 12 to 10 at Navarin Canyon  IODP Site U1345,[5010215]
1656,Oceanography OS  ,[14928990]
1657,Oceanography OS  Technical note  Algal Pigment Index 2 in the Atlantic off the southwest Iberian Peninsula  stand,[14938538]
1658,hal-01097306  Chemical and physical erosion rhythms of the West African Cenozoic morphogenesis  The 39 Ar- 40 Ar ,[14950090]
1659,"Kleinen, T -Modelled interglacial carbon cycle dynamics during the Holocene, the Eemian and Marine      OA",[14980647]
1660,"Palmaerts, B -",[15023483]
1661,"Here's a link to the 1989 paper  hint-hint, Paul, link to you sources",[15046190]
